"","b_Intercept","b_z","b_z2","b_NK","b_Density","b_canopy","b_z.NK","sd_stream__Intercept","shape","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"12",0.569769147569857,1.17767875605864,-0.0255908563119032,-0.983898437010776,-0.750379710615925,-0.528903619993202,0.118746081914931,0.334418689747444,0.878244248829269,-0.331847704300103,0.682761744571953,0.299870951598984,0.224734274816597,-7.9974369220337,-413.750771903315
"13",1.05763271942301,1.71582149469503,-0.0364154647679959,-1.08424065222728,-1.26626086952588,-0.767261190947292,-0.0115806578519216,0.686517793907634,0.708745819917464,-0.621907208262986,0.452761379154443,-0.0896905413595399,-0.193104714839848,-7.94620103731287,-411.583477560207
"14",0.674884621245526,1.73414936844461,-0.0362387116623102,-0.679088414322029,-1.12713690192334,-0.672155395506396,0.036669277944598,0.768626190806305,0.894946764837991,-0.566580376307925,0.370340095459108,-0.122916316151978,0.0198958480644942,-8.09671636426061,-413.414535220855
"15",0.505831292432389,0.951074583781673,-0.0188938674842732,-1.01073661521399,-1.08582026625733,-0.600106345767403,0.108608814625946,0.60109225737539,0.765024773767309,-0.0882055026384052,0.467461627315961,0.403225091477681,0.145316895095334,-7.93089676114171,-410.48665887801
"16",0.945988506538339,1.42895968313489,-0.0308990747086654,-0.515832855576511,-0.364956988990796,-0.527250766314767,0.111403169692719,0.796082398264586,1.05061780347047,-0.545589621948345,0.247668365295495,0.0740132221528151,0.166864277948216,-8.35536602843107,-410.260545480138
"17",0.26268841233458,1.17056427323552,-0.0238985691810479,-0.517273720913731,-0.534223727456035,-0.458847658575701,0.0617344916300396,0.909336968417326,0.961740187578967,-0.0616362464328456,0.441545889168952,0.435273702812242,0.298106999479273,-8.12635780850956,-408.254300511653
"18",0.290848917815226,1.14561163382325,-0.0237841297939479,-0.292950292028533,-0.555911185200208,-0.551855740165246,0.0775471806183248,0.889146457151443,1.02140112838182,-0.107382310937209,0.739076464675068,0.469788606300751,0.383547886753682,-8.23720238143315,-406.500648014319
"19",0.381864871145061,1.19604225704947,-0.025054876457719,-0.37933114573191,-0.459146647085257,-0.417815533094268,0.0697138084869211,0.576926880360577,1.0425748784076,-0.165934225890121,0.611178292708899,0.0348458528045155,0.324197965154974,-8.20806921118867,-408.808499561504
"20",0.695259793621142,1.16584832593943,-0.0237912580733186,-1.05647098929991,-0.974832557104167,-0.638024629043526,0.0689689844135589,0.405702484746184,0.745969446509551,-0.253263324530548,0.649875751274959,0.363263630988411,0.355444047914738,-7.89714914835523,-409.859794208302
"21",0.670097740775323,1.29722133331994,-0.0251541294355514,-1.24195758670755,-0.993415761479786,-0.591174284378384,-0.000709369965845579,0.364286237423724,0.774466605109871,0.105522133495805,-0.00846368644161594,0.255349728656721,0.39852087409432,-7.87111420106392,-416.207196926964
"22",0.63955010858139,1.25041614931774,-0.0272171286814185,-0.825698731075987,-0.949533845467257,-0.761286978538367,0.0867463136714999,0.141468577497234,0.819753266918609,-0.155954362938807,0.360455573125979,-0.0606873894898984,-0.177034000749793,-7.9867471173575,-418.135338869564
"23",0.662721228243645,1.27133581016991,-0.0246902538523769,-0.699307098198931,-0.843125136160217,-0.378917252280562,0.031161827071585,0.286363647508792,0.870714446359462,-0.421683664749072,0.810555886162122,-0.0670796423816435,0.0823208212287983,-8.06152912632991,-416.118114537014
"24",0.326719860124981,0.894767577159429,-0.0175104636776492,0.154831164277738,-0.184438118923974,-0.517251548624987,0.0470838486290434,0.0502927072824295,0.731828707728907,-0.0148949186107731,0.0786731347596458,-0.0364843111750873,-0.120610711898346,-7.93072871492584,-420.216026301177
"25",0.742251363079774,1.24764759401431,-0.0259364567970447,-1.12185454386805,-1.01033723124973,-0.638635702300277,0.0575127718011103,0.041626469438617,0.851624553211847,0.0267703345220369,-0.00827643638363147,0.0693420650826937,0.0827570688817877,-8.00897923480757,-420.042617891014
"26",0.258071011385348,1.04312991557388,-0.0192018355839828,-0.39703953674737,-0.771530331849754,-0.696855170364387,0.0259450712658422,0.0660403279617856,0.823781680269435,0.0220146059369673,-0.00113987428371237,0.0649228605114752,0.137982994883316,-7.94962168304978,-419.874478986771
"27",0.607725726352544,1.35098970583263,-0.0287587527558636,-0.0229745999564774,-0.594106930798201,-0.38005109441361,0.0975629260621614,0.0437769749697433,0.782086874044351,-0.022140107958947,-0.00121268813545901,-0.0662438505526849,-0.0583253278340383,-8.0125814798255,-422.381783133206
"28",0.622874268477522,1.35416217254891,-0.0274192314861923,-0.68434668746743,-0.891804080646135,-0.595223982262568,-0.0171914041140275,0.0232046715914238,0.679395976199236,-0.000257992685415069,-0.0182081692695049,-0.00521421191965023,-0.0164261621119768,-7.80137150029588,-418.371076472445
"29",0.551316048882566,1.28458715031867,-0.0264740549036708,-0.268710945312663,-0.537294977461938,-0.528101221870095,0.0824072592928846,0.00821785172837615,0.736975786465378,0.000380284598350243,0.00606448333336456,0.00277842092436474,0.00775511602708673,-7.88893221565082,-417.465830487227
"30",0.713416748620356,1.07346953841339,-0.0222786064454373,-0.330888589913578,-0.391933618951556,-0.593372515655173,0.0769016991336892,0.00545173005810603,0.892008784985647,-0.00088317200737339,0.00172054935553377,-0.0042839525927315,-0.000227714023053875,-8.15938370572595,-418.979532569322
"31",0.398116659385874,1.01522096934977,-0.0199021661534399,-0.270017768764478,-0.636291416300936,-0.3040925175991,0.0421129970347198,0.00677257880178194,0.857886629527057,-0.00777138973062634,0.00578543296774066,-0.00569172610349254,-0.00204267431780298,-8.05938074302843,-419.166976839077
"32",0.376712568729007,1.17236320124489,-0.0244361903402448,-0.015943535830961,-0.469016324127161,-0.538918637196408,0.0965857693028927,0.00133822125768091,0.938427950067771,-0.000473351018727004,-8.63640953141969e-05,0.000594894708109134,-0.00333411984455582,-8.13158538433993,-422.116712198728
"33",0.653090443306349,0.894441174774387,-0.0161072451553192,-0.796704214125269,-0.79516594415623,-0.537742682906994,0.0143684609922387,0.00231646153031101,0.717468305051249,0.000360887776265627,0.001564389737059,-0.00135513134659596,0.000741449522991933,-7.91314340498626,-418.708205881647
"34",0.57619376444875,0.907273810404261,-0.0178089047863513,-0.440336093582574,-0.749289079827042,-0.679993473802673,0.0571525953750908,0.27328391525962,0.702353730933546,-0.29231676808104,0.186290736518424,-0.300843876897776,0.00975357281327507,-7.93409710189683,-415.195791022691
"35",0.513632156274694,1.07906476374863,-0.0211116422471119,0.0783616078963262,-0.217659494590945,-0.475378429887835,0.112449975103431,0.2021507002437,0.719015907905592,-0.217656145047163,0.0673840511061207,-0.211007067931871,-0.247677709855339,-7.91420160213721,-416.246749560196
"36",0.535329916579401,1.14404055277565,-0.0234259261355354,-0.152587214827993,-0.469680253020967,-0.542922155362134,0.0421699050319224,0.113583932585602,0.667223830221281,-0.107562852520434,0.0453021410075382,-0.0420994606173835,-0.132091071296716,-7.8407260827515,-414.395223388027
"37",0.643389828570997,1.23159932113298,-0.0259843059377494,-0.272334612140934,-0.422200480258151,-0.464024672524489,0.105422640193074,0.221498564748552,0.847460038447174,-0.214827025038337,-0.283105802986632,0.0335318497533439,-0.136019198674748,-8.06294819268369,-415.032401972966
"38",1.28726749508242,1.43648756924776,-0.0311606717506947,-0.307699424288546,-0.527684948068216,-0.662232632883728,0.125174516779121,0.426573510449981,0.703194105420797,-0.928228924175297,0.425868337684232,-0.51158599979837,0.00977123215598083,-8.10029633087458,-416.49006317904
"39",0.501238751719029,1.62424905241637,-0.0360856938774595,0.461435561726211,-0.173874255113574,-0.615671287153326,0.087964045288147,0.26158379891418,0.527370149504855,-0.564507025917589,0.340762418190068,-0.334412082146874,-0.0261385924172885,-7.58699667259764,-420.490411715774
"40",1.28230063995391,1.63573948915834,-0.0336082101774257,-0.19279535058888,-0.374064593313794,-0.661054806766077,0.145202821010984,0.564645864747135,0.75028673510351,-1.09990411912377,-0.273384742957309,-0.1228772477641,-0.549880151986423,-8.11215470120086,-421.435520724497
"41",0.656943498761737,1.50729003536983,-0.0303756538520205,-0.182483922286939,-0.5779219199203,-0.646171802358005,0.0677752770727162,0.322000328469354,0.790472846694274,-0.458009250767248,0.105912110432153,-0.25936106927242,-0.137692809958183,-7.9782303807986,-414.621549073777
"42",0.657038495198925,1.57768569417567,-0.0338427283428067,-0.310287790988434,-0.459046661398359,-0.762197820510928,0.113199627559583,0.336827367409667,0.703875923082585,-0.177425058997097,0.380707320545687,0.208412450564674,0.100960676121906,-7.81420258338648,-412.952566962127
"43",0.731874825793856,1.29784482193451,-0.026738951289894,-0.746669204104067,-0.816376434871594,-0.543019302741824,0.0765566870678777,0.431468934333329,0.829229453235474,-0.243622447292783,0.580646445688128,0.086937841334023,0.124123440893797,-8.02987311240588,-408.210737476001
"44",0.573654198283,1.16033882365313,-0.0240271738004955,-0.487706643782676,-0.598598959880722,-0.554919583045804,0.118775029398064,0.340045999696096,0.849720579528253,-0.25330087469658,0.42374155806845,-0.0371331074034704,0.00111984025074358,-8.0350458805888,-408.634736473348
"45",0.715316794352779,1.16735060977643,-0.0235635584924531,-0.953531342565615,-1.09721284695474,-0.771892179089776,0.0762653769596946,0.409733575727575,0.675894549249486,-0.0298258451439864,0.24251518587381,0.374344577135326,0.157981736515264,-7.83556573036936,-415.640057894479
"46",0.847941775096325,1.40694193246079,-0.0303777050961185,-0.0830802298962664,-0.535135518261979,-0.658147282527548,0.0634176669744446,0.594173841163618,0.693829071336049,-0.444276940099427,0.473201308058279,0.0853502882098027,-0.127773957336627,-8.00187581259529,-413.732908826486
"47",0.678263380119615,1.18614960168602,-0.0248896000100871,-0.649747723023649,-0.847681624348823,-0.561528281415214,0.019629189302997,0.34058265709867,0.793819653074325,-0.0398050440709088,0.122847063928935,0.128293813024602,0.259214723832021,-8.02548329350705,-415.18066342737
"48",1.14289556084738,1.49861336284488,-0.0335881203979406,-0.421134791907168,-0.456148184229462,-0.622113112431112,0.14442311197147,0.455036171505943,0.824375792611989,-0.539848351144582,-0.0525258420254793,-0.10881597918013,-0.103813584256584,-8.15872334566208,-412.623455495093
"49",0.648815904372572,1.69806835694212,-0.0364750093990829,-0.602161208507711,-0.858852992905401,-0.700862221356354,0.0341794335671963,0.397593402305618,0.892235694154413,-0.18686702775863,0.574511572071241,0.327009182417998,-0.0109996132837684,-8.03922837908838,-412.269056518597
"50",0.455138170472389,1.03524212483901,-0.0217141307072249,-0.780597441075934,-0.679591088667015,-0.538849672535846,0.16347061122977,0.698243282628491,1.04001545791168,0.0587641037758977,0.485825841123706,0.361063559492414,0.130099575461622,-8.20811472921285,-409.88495527634
"51",0.618228422316053,0.93864386359266,-0.0180180151589006,-0.778135935573019,-0.739983732160478,-0.566227983332383,0.0271771032230016,0.467622219817811,1.19021241830409,-0.338539587106104,0.47842097313021,0.215336947704831,0.245535879523578,-8.42086623302287,-409.693071440115
"52",0.511121931997668,0.965656716979959,-0.0201605638927803,-0.250799079770929,-0.487705414970155,-0.502763883127331,0.176246063347715,1.01621456882245,0.694957649304313,-0.323510658197622,0.534689059444147,0.120464046342241,0.350513201920379,-7.96901558351449,-409.280368341265
"53",0.458442392122312,1.24836863658356,-0.0267765153602788,-0.375482979038401,-0.609446591335996,-0.493397554060478,0.111868132806894,1.2408388130645,1.18743909667143,-0.210920025454099,0.467143134739561,0.343439899027321,0.319392617091805,-8.48748669961165,-407.587356708756
"54",0.789704569640742,1.22112863281023,-0.0239640277062285,-1.1607472865198,-1.16960351027459,-0.743667264597461,0.0393595183991282,0.31042173242181,0.650170426446572,-0.455148715548467,0.291440359167842,-0.114506755359984,-0.00806891507855955,-7.77676829876479,-412.170202658892
"55",1.19009041262807,1.00026157569626,-0.0197863879728106,-1.27212228882207,-0.948961140257118,-0.396533422800023,0.0593212777844379,0.714067937699287,1.15352391083384,-0.688622347886166,-0.147130925132268,-0.281467960463449,-0.04105790787666,-8.54320114544829,-410.526577311996
"56",0.426351335492448,1.09778120353499,-0.0222349089647928,-0.567029598518851,-0.857013744798309,-0.541301637631161,0.0401375016604933,0.442951076680513,0.784809341544144,-0.246933404426436,0.655924985916429,0.0230044345736328,0.193944595793667,-7.95686248810039,-409.606975790383
"57",0.469928601613742,1.01896701740681,-0.0202216789597101,-0.522773857199965,-0.736689828840686,-0.675935872841066,0.0528114984225386,0.233709325490552,1.03210972942527,-0.276187196994056,0.43049822607454,0.129168010605857,0.000303061159625977,-8.23611604744791,-410.908733075882
"58",0.731580879975892,1.35153829980824,-0.0299144430208552,-0.850846968117174,-0.866710496558384,-0.407288257816498,0.157010690334962,0.449698080347203,0.835902544779981,-0.0818411198475383,0.285754665738277,0.371002183219803,-0.129783961555708,-8.00936041404796,-416.111900226165
"59",0.445759041377139,1.30967631745843,-0.0255936691428905,0.018219910513247,-0.29880162675244,-0.628249363468781,-0.000619254791737861,0.0960923297735177,0.793032839641163,-0.239045822447581,0.0424541633003269,-0.00998905434226521,0.153475459626554,-7.95783698953124,-417.2762439305
"60",0.894338267774961,1.55557635396374,-0.0326554750866099,0.0270793002235287,-0.231992242468568,-0.6745325118601,0.0740661415689782,0.373510390717961,0.698508128873913,-0.878803243713995,0.0770661391192274,-0.151012396747741,0.0893531024120144,-7.94389164188909,-413.710651797841
"61",0.59867719596853,1.50591809264739,-0.0318423859381846,-0.181198890080537,-0.565370855662195,-0.420997413261173,0.146355508175357,0.339077238439052,1.00527891755964,-0.209627468969576,0.276354059090189,0.0358168785071001,-0.419186385278226,-8.18983159816001,-419.753987701696
"62",0.888113821033147,1.32228866350225,-0.0298790597685958,-0.674961909082683,-0.56665961606477,-0.610518006457909,0.151805921841943,0.348853839975399,0.939030559428035,-0.597494831396365,0.198508924638917,-0.0626448220619125,-0.261836889959006,-8.18344762774531,-413.841079729882
"63",0.0372833576815821,1.2168346061159,-0.0253456873035052,-0.626676444587114,-0.567699637916184,-0.545952739831993,0.00940394828433203,1.14420820764696,0.769883524500833,0.251028582920983,0.908279094169568,0.767592095773058,0.74689386915545,-7.87811616289746,-411.012863898536
"64",0.529255750180248,1.27179577619299,-0.0256196394798772,-0.0939544192061822,-0.499341316213039,-0.443656624312928,0.0269848762274882,0.369571963516885,0.867119545378306,-0.330506943573883,0.197220048380639,-0.0303958608590192,-0.0445028652771955,-8.10013859480192,-409.060783177134
"65",0.771261728567851,0.944713077802031,-0.0184243481228174,-0.774476244847692,-0.652767065986279,-0.665756106226752,0.131332998351816,0.902756001727805,0.883744034959579,-0.284185490360993,0.342854560147737,-0.0168650598931165,0.0944606225759102,-8.20436047056405,-410.009165917775
"66",0.804914136979029,1.19051967778442,-0.024689970860272,-0.594088080206731,-0.644435317380802,-0.519709167739742,0.0248937152945144,0.80822933360909,0.821808646955214,-0.745688154888176,0.351404825300181,0.0781680119469791,-0.16501130785078,-8.14530182136638,-410.385479402634
"67",0.779769475132649,1.12130311556763,-0.0233948366909304,-0.612379603914101,-0.576434922601213,-0.656229728460964,0.143038867265541,0.176524218806355,0.896019123305172,-0.161152265588808,0.205179948310676,-0.104465790053616,0.0453486237615729,-8.12991767300326,-413.571336325063
"68",0.276981243193783,1.01995295102306,-0.0216512232826909,-0.632339840364037,-0.637326364375816,-0.352776801541932,0.140233101075073,0.718531348435833,0.78536431347131,0.134436061151687,0.206408225725202,0.204718689123385,0.269435241379891,-7.90489267984712,-414.342470208251
"69",0.806165490373856,1.24248370552106,-0.0251614860215901,-0.772889767285731,-0.910733555756706,-0.563341808386735,-0.00764674054075819,0.230027620792577,0.933524826533731,-0.558963356261227,0.152683887836176,0.19123951321582,-0.144701347668843,-8.19856576679427,-414.557751577153
"70",0.43749795464214,0.796003316173143,-0.015833774544819,-0.37067509444369,-0.311117699044454,-0.391774871802348,0.106992659748023,0.399589269485216,0.700379381466755,0.113417080221785,0.239703176408618,0.0952074985176436,0.13659364269016,-7.86532491732626,-414.046045275619
"71",0.4943033457995,1.01579970425169,-0.0179799868331978,-0.657352672864476,-0.945080667497753,-0.357148376702835,-0.0199753602396615,0.19022043147353,0.958150101605438,-0.254503811407864,0.114710525490923,0.0376743404749059,0.101801612473576,-8.17039603969695,-414.655230519554
"72",0.682727838421368,0.92777983584011,-0.0159962990207023,-0.89481114106003,-0.817820014803745,-0.448386532683829,-0.0105991301243107,0.150552219580477,0.849625179042664,-0.209193572939308,0.0999983458713383,-0.0340487836407061,0.159555952863159,-8.07140242859106,-413.082065168901
"73",0.404954881800921,0.979829238653778,-0.0190077589092488,-0.155493665816795,-0.485974081887258,-0.466576909842099,0.0391581194418396,0.174259462551061,1.14534731869396,-0.260918093206691,0.133238671489216,-0.0295634839691673,0.184789500235095,-8.36570818924785,-411.81726106856
"74",0.385856598646042,1.17504911058719,-0.0219275094601886,0.456505460736496,-0.00525763904416361,-0.278544926531146,-5.95321395660629e-06,1.51250387493057,0.635218040586574,-0.425187380074697,-0.156022281176073,0.0153316605949849,0.13744225732681,-8.01849411001144,-413.28823926884
"75",0.143398603886687,1.19938524841001,-0.0246468326147756,-0.60084998533614,-0.624733645508568,-0.660687093093908,0.107296209048418,0.948717286079387,0.968634680561533,0.308011193553675,0.820893201474931,0.713154795973904,0.538003037075755,-8.08606347294627,-408.138978086696
"76",-0.10687589061071,0.976609247488432,-0.0206514736379556,-0.461424387012531,-0.732343088655984,-0.721905004759916,0.179004028340207,0.686652702476911,0.670137316392402,-0.0149939764939618,1.23733268278536,0.767307776476539,0.606772392881676,-7.66226270233805,-413.86863845241
"77",0.254401637952234,1.40446021811898,-0.0287068966583645,-0.752627805112422,-0.890634638566105,-0.927894054422431,0.100548729355206,0.706898896706496,0.804532181919339,0.00381124458184755,0.752815492479624,0.673062061806053,0.496771882713018,-7.85651443142054,-411.639834982696
"78",0.335652585960919,1.18719190151976,-0.0237165649988405,-0.298304686305669,-0.533213073706868,-0.789922145335156,0.0654148494463249,0.605748774393214,0.757238954429221,0.013144772887629,0.735678712179547,0.272588305306963,-0.0148574655146148,-7.89328359797959,-411.543426889062
"79",0.512097622462233,1.05619746969873,-0.0217354342292449,-0.412661039824279,-0.428767779772557,-0.596330251011402,0.0869035552571354,0.767309865999797,0.94108139602829,-0.196861776115469,0.159293208706772,0.139894703638973,0.395159103811215,-8.18914443714798,-408.75946610483
"80",0.745960505187884,1.31003438313455,-0.0279745629726595,-0.339233346418095,-0.579201104508496,-0.514196642234387,0.131807569643977,0.22306426400848,0.862370546079678,-0.302809537338471,0.195372578590374,-0.166435039769697,-0.158769040168055,-8.10177603670786,-411.506198109632
"81",0.853698663501026,1.39585991948134,-0.0293537964557882,-0.319985426469589,-0.581094016565335,-0.596149995408703,0.113759733031357,0.33119294516743,0.619483154687289,-0.708255262136346,0.677472543191015,-0.208701936737043,-0.0393571406425132,-7.80441582292826,-415.158155509302
"82",0.592045709528093,1.69160788574495,-0.0348601986119491,-0.725653105680408,-0.925249664456425,-0.748059302119185,-0.00776281448649023,0.5705025549147,1.11023950801106,-0.249119767135762,0.460068123702462,0.62962129656094,0.178924476730235,-8.24272879479089,-415.553899486088
"83",0.50401916744271,1.68623107106613,-0.0344661239306261,-0.881103091610328,-1.09038897487883,-0.661984016172442,-0.0174534129347888,0.501112406672719,0.972789207523654,-0.277810173446905,0.573322170367105,0.610847954218299,-0.0373324504040623,-8.06703706400621,-415.672874744173
"84",0.812716159252889,1.37203402129315,-0.0297478523720836,-0.00731639987137003,-0.469348025690949,-0.88018469173514,0.152814741299323,0.398658649443314,0.61671651928295,-0.629404923605758,0.281297018183023,-0.180470253973037,-0.198598140814729,-7.84134005927557,-414.399702068669
"85",1.05726646855175,1.36419449291742,-0.0291986577498015,-1.04190272201991,-0.965856065917379,-0.719175282335846,0.088342008770484,0.38891960569648,0.669785551031069,-0.62511825590094,0.296247192666394,0.305315622028366,-0.0307567622509335,-7.88206095204861,-412.513079629679
"86",0.563236214840857,1.16522249417783,-0.0246496216436336,-0.616031234755631,-0.790170878421398,-0.707608486603002,0.0813937984393632,0.336781346193819,0.960181498014115,-0.0857837164460532,0.837912035499955,0.151121467836432,0.0207836670938091,-8.16302770985876,-412.366331265913
"87",0.011696522359005,1.13921862882583,-0.0235846347471653,0.183116026421826,-0.301052447314248,-0.764010316883766,0.148087263703276,0.433962389139001,0.838880620554399,-0.0723209977667807,0.906890922024723,0.73139328716513,-0.00291348451604812,-7.92743059148977,-415.035528728068
"88",0.586696079627171,1.20854905155188,-0.0251912816763333,-0.477133372711228,-0.470553756412906,-0.342455467483755,0.081509897035436,0.471616878316979,0.805882351505668,-0.424905088844039,0.293102796091609,0.0392244964239246,0.440439724816396,-7.98613312428648,-409.790094901914
"89",0.287222602045529,0.976844467421247,-0.019035841340161,-0.551456678486982,-0.66675793352396,-0.634630666939486,0.0929573612804806,0.617933400175103,0.708029178673063,-0.149305283800856,0.578873486903623,0.125725273290339,0.171487353909239,-7.81512527511294,-409.975640829542
"90",0.350539012605995,0.979170163034564,-0.0197232202245454,-0.0230503441859655,-0.310430680733357,-0.387388389950143,0.103379877570458,0.055300483331886,1.03527334923103,-0.0585164010155192,0.0357119058350486,0.05638617327761,-0.00843335105857327,-8.23628639625602,-414.492712268572
"91",0.475444056975483,0.923526289062743,-0.017197293279182,-0.391705441571809,-0.548528333901105,-0.520244949618311,0.0486358242887803,0.0289059794720121,0.926038998193834,-0.0399217167659241,-0.00834774378415439,0.00855525562744343,-0.0243471180653896,-8.14161653854227,-415.427158993993
"92",0.447990906159185,1.22975830547681,-0.0253638528135418,-0.182942214053054,-0.478263903948828,-0.526400167577377,0.0271260583976483,0.00541461426510434,0.987082701721261,0.000832457831334076,0.00682025886833278,-0.00458495340071647,0.00568801458096913,-8.17992510822725,-419.284295160936
"93",0.706683719880201,1.34158836229554,-0.0278612574874711,-0.637498865604204,-0.715178016989412,-0.498149703416128,0.0550090147587928,0.0171912471226431,0.901647758587238,0.0140385740343117,0.01195366189349,-0.0226273453634973,0.0175978430801797,-8.09173110120875,-418.194034240055
"94",0.522598074884637,1.03425650952369,-0.0208816317466005,-0.420747413910244,-0.465372636360205,-0.514141361542078,0.082223635768946,0.215434142612,0.844443223925117,-0.19427688513761,-0.149966958236422,0.233823492896942,0.0497936512766651,-8.03353115750746,-412.908021399037
"95",0.644484466172146,1.08966127187332,-0.0216431282815518,-0.451660920221915,-0.554332510240234,-0.513360026112518,0.0925454078991372,0.184035037346175,0.868471454734399,-0.131272862266194,-0.179208944928806,0.209521166376913,0.0646128664954294,-8.09071181662041,-414.482296262242
"96",0.472269551462282,0.874197310974487,-0.0176835096240347,0.268616217940632,-0.0736325011182013,-0.588793859900426,0.180499866113177,0.0995483998059224,0.721652656032795,-0.104996164817245,-0.0660208985762266,0.0615563522452386,0.0461967206794081,-7.95468989723134,-418.541799567272
"97",0.259446288799079,0.921806841867615,-0.0186742152777078,0.235876366957754,0.0352040580056296,-0.591982555728905,0.153910681331732,0.114760188137361,0.660424320986753,-0.163680349294319,-0.0570533059559056,0.0644923529643124,0.0470069891452887,-7.76594903773205,-418.184951800297
"98",0.888824754020302,1.09597923120882,-0.020942198101094,-0.706191154575153,-0.477641397587805,-0.428945404442378,-0.028678046581355,0.197426123690867,0.820646396947982,-0.0511191127650469,0.212319900421375,-0.0788542240319145,-0.186351000656457,-8.09009447680531,-418.638022217073
"99",0.271477815322457,0.914339288530244,-0.0176324095340127,-0.529580291748074,-0.942173449007296,-0.475220060772539,0.0757129818996771,0.24175548658358,0.762572123016184,-0.0806109314020637,0.254634218750904,0.0596654540332762,-0.0699224521902506,-7.90070541076148,-415.610740948713
"100",0.694907845391617,1.17704703833307,-0.0231883195038685,-0.399373913291232,-0.717420676180556,-0.642660789821717,0.0542826715564478,0.368213444302396,0.964457237330286,-0.469779802055929,-0.139494662564546,-0.15390922490381,-0.0832783608699907,-8.24311983800707,-410.595269308285
"101",0.740982006265145,1.35019381854938,-0.0273247950541578,-0.355189176438935,-0.508548875586252,-0.746165748867818,0.0744183091418147,0.264247730773503,1.11742248190253,-0.349341570794458,-0.00670430536775224,0.364742035378778,0.0987862623698338,-8.34354021782823,-416.683212045332
"102",0.827106734367916,1.1537963369259,-0.023935520023708,-0.386806258060496,-0.579987854276973,-0.219027476297921,0.0992741641113326,0.29353046744061,0.639897423637678,-0.288930904687481,0.310524076498479,-0.310417187363801,-0.0691173203509284,-7.86829132441565,-414.613564315965
"103",0.724712292726715,1.36221794259061,-0.0275995560840787,-1.19857381405777,-1.15956768362842,-0.714932566903681,0.0188542023800502,0.172518432743079,0.992666718259432,-0.45685072193823,0.185495509126248,0.23647202901336,-0.0701810313818346,-8.14173363531916,-417.105566847967
