"","b_Intercept","b_z","b_NK","b_z2","b_Density","b_canopy","b_z.NK","sd_stream__Intercept","sigma","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"2078",0.0276415147621138,-0.0667561058519116,0.0176493301793942,0.00129430454148956,0.000398434297935477,-0.0242839796596427,-0.000500130492432527,0.113357763416252,0.0691291051819025,0.0347339598918211,0.099707893168109,0.00541447964233942,-0.0384319544346241,-4.36716573261649,349.487323985792
"2079",0.0934210868059041,-0.0752797949241751,0.0162119844684571,0.00156372749393851,-0.00879933716323794,-0.0346571941408118,-0.00597992367077545,0.041520945359956,0.0659223328484942,-0.0447207710792423,0.02934151276055,-0.0612398619067146,-0.107223128480279,-4.36622020088636,342.450253562657
"2080",0.154619370664232,-0.0668891883748806,-0.0152093228498679,0.00129092438667489,-0.0289819963936375,-0.0227730450166193,0.00093017783401501,0.071540117468669,0.0628690347703679,-0.0917031201018573,-0.0066672549378403,-0.12358519356593,-0.138660098720659,-4.36724191608376,341.836776331865
"2081",0.122442206209373,-0.0710082877777935,0.0344012762545682,0.00142075847243295,0.0080556995887097,-0.0340850826807017,-0.00533623425211538,0.0892039357119065,0.0724179845684892,-0.0732002990110422,-0.00392095742635423,-0.0884204851514606,-0.135485734290313,-4.36745805141989,344.229434543964
"2082",-0.0459071137672588,-0.0813717060316463,0.0288308849415249,0.00177298912091054,0.0116568344234412,-0.0162044965737205,-0.00605343297231317,0.0938253353266366,0.0641191635860061,0.1027358706295,0.156439714648513,0.0709305653320443,0.0340416005700651,-4.36733310178456,343.358601594589
"2083",0.0111181690760564,-0.0664514390495739,8.25163109048323e-05,0.00130084681470907,-0.0192059123370392,-0.0438318424267141,0.000251003560306777,0.0674448951387236,0.0718695965302467,0.0413189057858588,0.132362082556537,0.0282970038879521,-0.022827451694745,-4.36645439807614,343.176674178244
"2084",0.0888757563619201,-0.0752009079525483,-0.0150572272937681,0.00164883773418876,-0.0224910191557437,-0.0181691349187492,-0.00723827020160878,0.0748331054516697,0.0639858136138001,-0.032370955248094,0.0320528734472688,-0.0550380249079106,-0.0750323043752205,-4.36642869394008,343.57629266014
"2085",0.0775292034979498,-0.0726510425550599,-0.0145945680450493,0.00145143807613268,-0.0250998182296546,-0.0251611895627151,-0.0033415628873478,0.0532755889103094,0.0691826439843429,-0.00719957671104073,0.0376588417572964,-0.0548574595774864,-0.0796535536694344,-4.36612978934636,345.285624191651
"2086",0.0515740355893074,-0.066981829350237,0.0261140180466225,0.0013067111521053,-0.000280077385674528,-0.0366475046036475,-0.00197393498363924,0.0467093191837362,0.0638855065836709,0.0153799815732437,0.0678052658345061,-0.0155799725798371,-0.0694023054375959,-4.36592311739285,344.454016289376
"2087",0.0443928799610601,-0.066210035667999,0.0290006785442203,0.00127729294484129,0.00458184199312879,-0.0297509277820195,-0.00184682398721541,0.0403156876358478,0.0669223812804138,0.0182768269554143,0.0758327431378278,-0.0118291012099294,-0.0399816259503163,-4.36589610672827,346.479765717653
"2088",0.0556029541611708,-0.0701157588306564,0.0134777180423414,0.00131280492114914,-0.0116539277212599,-0.0340899681636647,0.000496995622012285,0.0412925395679186,0.0694107676207961,-0.000627575143404209,0.0747857125346635,-0.0137648909523939,-0.0658340796857483,-4.36595636499981,344.914072709933
"2089",0.021202240328561,-0.0854594447417884,-0.0201592872976187,0.00191370644282889,-0.0269637298892623,-0.0301227996994386,-0.00478799030741402,0.0677621253717742,0.0619400667882653,0.0444846488771914,0.0892034249356016,0.0159385601127984,-0.0250929475669419,-4.36622739537972,341.534855574187
"2090",0.015685033971331,-0.0727231062341361,-0.0106256767422074,0.00137608383754104,-0.0243091575045041,-0.0346793705233055,0.00104719075593412,0.0728617653455531,0.0696743285893293,0.0461772538895859,0.13000212196742,0.0184854919316587,-0.0367201490314641,-4.36646242710543,345.480255604848
"2091",0.06787612723256,-0.0716534814868611,-0.0218028114209952,0.0014290789089759,-0.026715109709276,-0.042928111370808,-0.00637674975573901,0.0705057396427058,0.0694286590841744,0.000157314597848244,0.0353980934218281,-0.0218184655422094,-0.0720599227524337,-4.36631139270213,338.542612174995
"2092",0.0794387050930671,-0.0778377183812264,-0.0324054105403785,0.00157790177547157,-0.0355957332132818,-0.0392461081833615,-0.0031204178610136,0.108057317373633,0.0684313168591041,-0.0213460591973346,0.0611576125737491,-0.0199378061653255,-0.0505728548000208,-4.36705195134565,340.974127523134
"2093",0.0376640450353009,-0.0734110873772241,0.0322397154325017,0.001580168825307,0.0114719491165068,-0.0196666777641439,-0.00458108464724976,0.0328430484244625,0.0689628706026128,0.00940114517953713,0.0712734510279983,-0.0104341429316826,-0.057634572313129,-4.3658669296386,341.283024813155
