"","b_Intercept","b_z","b_NG","b_Density","sd_stream__Intercept","shape","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"27",-1.91360822665995,0.0734313438557765,0.7476792685191,-1.692936178352,0.77168614114629,0.0592966013687003,0.0359676378664454,0.802362316345923,-2.00877202556912,0.112424100150629,-5.27442740264961,-95.6355439934858
"28",-1.04843448049711,0.0598377136356283,0.0379856738468581,-3.51154163250442,0.762482548747024,0.0524167661941107,1.20272153670966,1.09057111268938,-1.44428968504211,-0.45315261921637,-4.97952935520592,-97.5657486281514
"29",-1.86219151811737,0.0564543671824232,-1.08975371080936,-0.406948375111011,1.69640978058532,0.143914938249081,2.35903243673828,0.405503071268431,-0.582024812240651,0.771113667007276,-6.2255931205003,-95.7072151945765
"30",-2.89100943950639,0.0550809914082284,0.279677220187838,-0.946161170593478,2.81512267488907,0.0807283882768012,1.42345670042669,2.0387883171156,-1.63798848216746,1.63540100068131,-6.00752169934355,-91.5574668537473
"31",-1.13888515852815,0.0602253270880773,0.929152790179199,-2.4843805220131,1.23305149210938,0.0505972160987437,1.19827765512612,1.19087912106413,-2.66995702296342,-1.33240977890843,-5.2615291340966,-96.2327135940909
"32",-4.4488800388579,0.0861938229627625,0.260106951202141,-0.543664093227083,2.27225128903093,0.0876874197372299,0.72266489657532,2.93640935131815,-0.287556299490244,1.64737228839059,-5.88512870983923,-94.6474940355188
"33",-3.36591272937396,0.0646401193006645,0.539196607548845,-2.97337223848233,1.76681266545868,0.0893066068235052,2.04983619543991,2.3166770773438,-0.287208505218955,1.41860807605466,-5.79944873920232,-93.929106346049
"34",-1.793999449059,0.0707803726944721,-0.982958473954022,-1.47449840345824,3.19797509645014,0.0585284223201944,1.49626769993295,0.801919695284233,-2.45288486899659,-0.114969608559498,-5.89839429819972,-90.9370298218664
"35",-1.80681411326747,0.0612169117398843,0.478736781961996,-1.60706907028858,2.3922067959481,0.0841224041861611,-0.0413699818791576,0.347940713125257,-2.11412304462818,0.293088570590564,-6.02269412230049,-90.4951141572598
"36",-1.44761741435761,0.10531149179615,1.24829834414456,-2.81540522159212,2.42925325408879,0.0649892846065983,-1.35675491808284,0.688906906220843,-3.25472063086075,-1.83597329976894,-6.13168617681275,-93.3349415284529
"37",-0.962134911289268,0.0725080314060133,1.20842472279762,-4.15264106982422,2.48490708891523,0.038456363188351,-0.134014635969574,1.69541978906262,-2.76192875129398,-2.12526995966387,-5.31998649545478,-94.9183367048588
"38",3.12243580565885,0.00459305640050342,0.12495143308031,-4.78379534946095,4.90156557921771,0.0410240467765308,-1.27620372737395,0.696658393640852,-2.15294272475067,-3.76101229134001,-7.07969605336925,-98.5469750651321
"39",-1.7966251624976,0.101397799245411,0.197191368369634,-3.45124206494568,3.12407317148736,0.0674287960317997,0.597380064806392,1.72377872629405,-3.61958781705954,-2.04615087114401,-6.05100643296627,-92.8477790218611
"40",-1.61618110784717,0.105238521002416,0.00116806169074306,-3.26309370547046,3.43777791354854,0.0716936343377325,1.7146598235228,1.54539049902813,-2.71496067317989,-1.78487847942871,-6.30617662605623,-92.3741739027364
"41",-1.64513512212507,0.104070295168899,-0.0111649777993532,-3.09596839633372,3.65414182101439,0.0780971725983877,1.89582240335479,1.12863546635442,-3.57290644795846,-1.36420419932715,-6.49563782938035,-92.0458734512785
"42",-0.255295500496656,0.0533598885922871,0.116417497439297,-1.92993058891791,5.24979003814704,0.163524723608707,-2.04809064906247,0.104013576821874,-2.96752841938534,-1.22734973993265,-8.27435416191522,-94.151766481991
"43",-0.190897613734058,0.0649429828720505,0.721923091200645,-2.07596783532015,3.3191339437494,0.116582158504136,0.272114612397718,-0.585130443219379,-3.06692580782248,-1.83282425840028,-7.28510534602208,-93.162285892522
"44",-1.81472959025654,0.0891112259967413,0.198047816219152,-0.874114997524624,1.26684472213378,0.0595157719495784,-1.68780401640307,-0.0926952702300875,-2.77567153725523,-0.351101046363935,-5.56093705403604,-95.956411707607
"45",-1.40298255483387,0.0749004533458496,-0.323861784658032,-1.53230731628158,1.31717341622556,0.0640559123554496,-0.237637979659848,-0.243042734833174,-2.29201044169489,0.23740787090656,-5.47312475710191,-92.8556745858499
"46",-2.12960271042379,0.0766134121274841,0.737001894430928,-0.98338768024546,0.94838117663876,0.0788651381315344,0.639461213762863,0.668179420279744,-2.35304486960755,0.309325067578359,-5.65506228948546,-95.269116364373
"47",-1.45117997993449,0.0228189314318531,-0.389313284564333,-2.91003545933859,2.23032512064634,0.0430339379709547,2.55665130767699,2.90391577570154,-0.914780905540841,0.785067601216517,-5.16280271837283,-96.6935304446375
"48",-2.10810863790197,0.0747951908927648,0.624782131476936,-2.45705179555341,0.284143804010634,0.0496351768923522,-0.152174757294851,0.0999203472257698,-0.494863225909878,-0.365878696871277,-4.89695645741572,-98.9734738677217
"49",-2.05717249461024,0.0803852769990128,0.508931994076058,-2.45344897282728,0.275575064897073,0.0541655727859689,-0.168196155017763,0.0868070890089647,-0.474439487734486,-0.365461591469017,-5.0027438731087,-98.8490851699748
"50",-1.99540889107177,0.0603192076655019,-0.309082062634666,-2.49586130817721,0.642737083598985,0.0526194088067514,0.363408035098723,0.459064245708669,0.115057331783747,0.218548350538673,-4.91668951198974,-96.2183681585253
"51",-3.81408751605721,0.0744048048336955,0.744479358389454,-1.78313327599318,2.28127831831244,0.0673505947527321,1.74518783643484,3.18243397198253,0.14653993799783,1.58270378059567,-5.62769518502481,-92.3633207525087
"52",-2.95250851852096,0.0634203416118565,-0.899030198971784,-1.78937620608291,3.82334174644459,0.131163543599473,1.70937565850283,2.80893430245204,-1.1409712337195,0.944753203632011,-6.9883387038302,-91.8602454656936
"53",-2.59317242565827,0.068853734232006,-0.686259122523695,-2.19763717167846,4.12111906065624,0.137050895823336,1.82074047269424,1.19598929955217,-1.79981347953374,1.33098784442613,-7.12475373668899,-92.8253863762637
"54",-2.63316389871362,0.0836574717250797,0.255742206082338,-0.897607654919591,1.99172097426119,0.0442829393855594,1.07889796909982,-0.211389341155982,-2.74739518270129,1.04129861489397,-5.21661853586033,-94.0147029391515
"55",0.228525871701195,0.061841207104925,-0.785172369392497,-2.66161293089398,1.49985272139185,0.111716805259215,0.608794358830309,0.7170617934677,-2.48864511914919,-1.54385692236339,-6.23179718077946,-94.4665289627425
"56",-1.40437617190108,0.0650805030736148,-1.12709867660014,-1.48072420641767,1.21040898220044,0.0771643963012119,0.580010985367329,0.183109082020177,-0.928355010775768,-0.377723782128468,-5.48169557527815,-92.2858208897195
"57",-1.14189167407668,0.0381726055855725,0.930881444543401,-2.05150503019951,0.781567558424174,0.07162816187727,-0.858031014925923,0.514789878935843,-0.28816155667064,0.318504412924914,-5.44282764886781,-96.9783776004342
"58",-3.1143827310739,0.0878014434463349,0.807380810786062,-2.69028926139007,0.652375919944022,0.0466123720328584,-0.419825166071531,2.04551236656488,0.136624121040215,1.19287533368088,-4.79778745532992,-102.632914495323
"59",-3.43397507404107,0.080243907871235,1.7789223626038,-1.78793367856265,1.33586259617219,0.0931532995356041,-0.509319723906255,1.8306642168124,-0.956836915985008,0.607756472204211,-5.66229629785275,-94.2874870949819
"60",-2.68284501938658,0.0788749693353793,2.01255439849627,-2.96711189606187,1.70629872542806,0.0865884640301213,-1.16354455897955,2.16488442481985,-0.959939562570422,0.639312831710586,-5.73167382574892,-95.1627261856318
"61",-2.74873566866293,0.121255538259954,-0.636950465445825,-0.823737532556605,2.32544356273325,0.055407922391031,2.28336177111466,-0.250507411614162,-2.6313592488669,0.039244275465471,-5.61818191044599,-94.1916000246562
"62",-2.05457636464418,0.0472316868422576,-0.0591431522600709,-1.76372729048878,1.32906509331977,0.0675663931260581,0.462054902054378,1.50149095314657,-0.598751550624774,0.423908505632278,-5.30865300409793,-92.0353654618098
"63",-3.81193392223748,0.103623753702472,0.194967218172719,-0.503671143471071,1.29027458969395,0.0650122752905062,1.19179205082856,1.86247306834864,-0.57269913975508,0.82612363471193,-5.28421618142719,-95.6537582187991
"64",-1.57463605805671,0.0569938283210378,-1.13274247124355,-2.05698520459038,0.772195116696041,0.0400645613701464,0.535277659418459,0.661963427490512,0.0663959968838455,1.04815843902837,-4.66985961801624,-97.1079756643118
"65",-3.35096372972809,0.0657882172329238,0.300893996923413,-1.22098503090493,2.44138972429792,0.0947157556510185,2.18180543403276,2.7233629829542,-1.88750413826127,1.04599425020963,-6.00795302485361,-92.8923374185127
"66",-1.54161904940348,0.0569701994530036,-0.392696545620308,-1.46440008633224,0.171585881456352,0.0694143340061479,-0.172724984545327,0.19798528360497,-0.00693489401802213,0.295844435453875,-5.25009485954717,-98.7281005931577
"67",-0.757698555949827,0.0424269594917382,-0.153440848799006,-1.63525884222406,0.051911939151989,0.0356785319480639,-0.0470206129445438,-0.122486583663909,-0.0520593344724412,0.052041906828783,-4.71355823449609,-103.620307782827
"68",-1.1683281037294,0.0457523970787799,-0.301422129418401,-1.66088946651989,0.0850224479045133,0.0666306441736023,-0.0729362364351751,-0.137234686872879,-0.086610599376406,0.0234164983071221,-5.22351919314017,-99.1913683703553
"69",-2.57250163507929,0.0958567811392686,-0.836579230651346,-2.36131894705624,1.50290631409455,0.0579885164168686,1.43779064434139,-0.277257980405049,0.375125306638121,-0.0401689545101414,-5.19618020173632,-98.8624788432043
"70",-2.14994810510612,0.0929811754861685,-0.671505506986686,-0.876816674587556,0.0563754152743025,0.0655189484443936,-0.0895759043965039,-0.0392541192265962,-0.0447596694558829,-0.00128555676541715,-5.26322927952429,-101.272552928986
"71",-2.5400433955458,0.0970982451112074,-0.612672798130848,-0.174790618172022,0.139034361612697,0.0293010943723922,-0.100561782448464,-0.183929917438219,-0.0576076410749768,0.144296875102668,-4.49546748647953,-102.665749730544
"72",-2.27288260852705,0.0842730979999493,-0.712797047149587,0.20546817785324,0.141601455550217,0.0307058598555819,-0.160948695848552,-0.164949241490223,-0.0360054370860529,0.163758802710349,-4.58083646643178,-103.116123033227
"73",-3.59165823736308,0.139014320604088,1.34337087770803,-2.08760827699221,0.421678227458602,0.0572064358354036,-0.108493223277143,0.0951129279348311,-0.538446659865382,0.3544849748362,-5.15557290582462,-100.066837207094
"74",0.108798762184241,0.040988994210123,-0.68710944183806,-3.16009513515169,2.37984173249753,0.053501481279671,0.8730868441837,1.01159784848577,-0.830189694413512,0.69638694565343,-5.57007838607492,-94.8623470132902
"75",-2.03826816575854,0.0712858231916196,-1.76920697970423,-1.32300684607746,0.35632224699434,0.0597650436255491,0.375830261224579,0.450056242618945,0.0525393667908726,-0.0762506929370607,-5.01269534159802,-98.7421589120032
"76",-2.5977749821881,0.0915199751581123,1.56112048911759,-2.82822306284754,2.77275494506678,0.0574167293271679,1.34471264155886,1.88055375516867,-0.484944929915576,-0.667735914620376,-5.7575014696404,-94.4942162400198
"77",-0.548368177897272,0.0882291748284236,0.490776910969472,-3.4061887589886,2.5784798149103,0.0555927097702321,-0.978847698862126,-0.389601025906296,-3.4049377108207,-0.936973700191116,-5.95958455579746,-94.5085369772794
"78",-0.921859548114984,0.0943623903666122,0.279219329240886,-2.97858990396486,3.17769485229137,0.0717942810268237,-0.0352699563087845,1.89694452146203,-3.99868246350254,-1.82468504745278,-6.42021855527443,-93.1131297850676
"79",-0.447214174266612,0.119403613992282,-0.721053713843683,-3.40548138426517,2.23586629357545,0.139799979280283,-0.420499999914601,-0.971421354353385,-4.37013612003985,-2.55315626152418,-6.77295822442852,-97.7832674323113
"80",-1.59966196067691,0.0196653786176343,3.83989290000835,-4.39595320101749,1.95453415222367,0.0227327097757658,-0.393175280792173,3.83107775683464,0.0878358991553663,0.933138421150409,-4.50319052672941,-102.407403436782
"81",-6.61577239139495,0.105317495441179,6.25146126911733,-2.77112566762761,6.50733889255757,0.0460675965627565,-0.356174007846222,5.3645673884263,-0.594679538839944,3.4321485617905,-7.10289055529648,-100.61721994663
"82",-2.58862146669876,0.0921089852883406,0.00424346911291251,-4.37440722367638,2.91600842597015,0.0550714800223995,1.95357625504029,3.71522619255324,-1.04326655272266,-0.755226274675086,-5.70758027085747,-94.0724869426271
"83",-2.01421903498144,0.0780467730885881,-0.859913112483548,-3.59071695883999,1.62823713495572,0.0566349277242201,1.29204193457884,2.50688118803461,0.660372775563449,-0.48213138408595,-5.22896474460372,-95.8141938424178
"84",-2.11020545771516,0.0849962422350851,-0.126220832922688,-0.584775068779758,1.46557899718703,0.0697923353064811,-0.691422505625691,0.778916825470338,-2.64850614147024,1.40737131426224,-5.63476445242464,-95.0336964804703
"85",-0.469349191495644,0.054810049939406,-0.961508561704998,-2.39618806711962,1.11143223281556,0.128633742022393,0.832903304273237,0.157901610134832,-1.8848661440897,-0.327200944711138,-6.03209922954733,-93.5665686690728
"86",-2.03685338477693,0.0945381424834819,-0.703887632705554,-1.20072954345267,1.05786600864715,0.128252477063581,-0.169556199570606,1.3063357086381,-2.5837801602814,-0.488847965445296,-6.03337828066627,-96.028675000565
"87",-1.61945827984609,0.0885013845889887,-1.12584955003182,-2.33268673734546,1.62144160493328,0.0472146886755588,0.636441692556296,1.00416052614046,-2.87369211240238,0.836204682367496,-5.08015984320988,-95.2389188315088
"88",-1.6231605596592,0.0887109391100454,-0.782372218520831,-2.35351401580893,1.48566183606918,0.0466400206741295,0.680948725490629,0.931167495723616,-2.7267311613626,0.999761816359554,-5.05825050656064,-95.2512538965242
"89",-1.3851001760929,0.119845920872735,-0.354807614744338,-2.9173489247081,1.09507811845871,0.0552013873816874,-0.561390798055702,-0.191924216922136,-2.02134877324679,0.603092602147607,-5.34231915415264,-98.5430196792334
"90",-3.88927223091375,0.120946059820285,2.43127213191949,-1.22644298821303,1.56710313228604,0.0466654238547184,-1.41709361469753,1.90226732486019,-3.42575052576363,-0.701828341034815,-5.29158930509353,-99.898305637786
"91",-3.3916059920982,0.13188584957035,3.17060302708725,-1.62262593930569,1.77409329219383,0.064083061187282,-0.11882440315909,0.600014082425842,-3.51311169141493,1.85367705947189,-6.01549544730951,-100.726003627241
"92",-5.38970476742279,0.15509527637414,1.68743192326322,-1.66946539665082,0.929753988282241,0.0315558201615537,-0.00748436656311474,0.687772541679033,-2.29273717835747,1.54564226042335,-4.46523768691478,-103.037363623963
"93",-5.54447165332629,0.17331136628786,1.98882972201448,-1.74284980891439,1.1775050124679,0.0358957552363215,0.275201944383687,0.89041551891759,-2.62333492907181,2.51408519419638,-4.68248164812165,-102.427981838478
"94",-3.92388996898371,0.0745254377402458,0.877887706844213,-0.458696587436682,3.05422202601136,0.0691140712086294,2.32052972419502,2.7128714656424,-1.5758783696654,1.6217897403072,-5.95512267226633,-93.7990043625003
"95",-2.68947303377698,0.0480922837608435,-1.47781163380707,-2.09009466070815,3.25906777730376,0.0823491116441253,3.73407768602066,3.68773934108884,0.377038138243576,2.12696183870924,-6.38502959104373,-93.1138723342031
"96",-6.08687900565475,0.113151794295472,1.02139448504223,-1.46649576639785,4.21524269307934,0.0826609608515177,2.65236118554494,4.72801293723904,-0.929101599814015,3.94544824060979,-6.89818924646023,-93.2235674217124
"97",-5.4804701808822,0.118152352940182,0.498273783212565,-1.87998691497018,3.21300648284601,0.0825695769765503,2.6101137692061,3.18272419550296,-0.361516681380605,2.76020167066705,-6.38484147446207,-92.1059279979098
"98",-1.83670998281485,0.046112665547721,-0.343279521945925,-1.23118489225407,1.28094953894163,0.0981088829785541,1.12801257542962,1.14743945218281,-1.45540580975611,0.317970735621454,-5.69590017920372,-91.6695932913486
"99",-1.34982251751202,0.06199254904572,-0.989874359534127,-2.08080827973162,1.20658905602129,0.127147327030526,1.14481217468551,0.219898329360669,-0.746938804322789,-0.162728097628431,-5.9364155763039,-93.2866939408069
"100",-2.34244219039593,0.0818105720688354,0.316428927015786,-1.52224543411278,0.953470503504977,0.0852676604422132,0.0611335558522509,0.872023192275087,-1.60335490631765,0.310189062423102,-5.56610983515913,-92.5639451805664
"101",-0.290635617684172,0.0821278901209373,0.115784901731785,-1.63485064452842,2.94198980444574,0.0708784747247337,-0.828429468246604,-1.01582299224153,-3.39828455859184,-1.15299929569636,-6.69668434811403,-92.3135755261896
"102",-2.53338105619203,0.0578727115890854,-1.01925031323634,-1.57335313400655,1.65271115390164,0.106060814124626,1.76167913452249,2.07314938340574,-0.271718991828792,1.19073188130985,-5.85534667173805,-91.6514981686057
"103",-1.32602229573028,0.0863999373980983,-0.198312750754838,-1.54263167763333,2.2836805972678,0.0808951515620911,-0.180003161164707,0.487757794652457,-3.8809788679126,-0.831288114819846,-6.14034284985052,-91.3059110841634
"104",-1.46522685548779,0.0554704311139691,-0.320728502479239,-1.39183492794129,2.73481347130386,0.0851085910517892,1.12755113921446,0.340799253664252,-2.17903001434931,0.615397099985646,-6.14618675470275,-90.4142281385002
"105",-2.71458910412901,0.0853488571679132,0.463517973606885,-1.31609400615814,0.877925115607082,0.0873808556736312,-0.341106325950386,0.869803428413525,-1.254414733053,-0.116828426329035,-5.55458493436091,-94.0736870601631
"106",-1.50793349696363,0.0450321388807725,-0.274131323496106,-3.2047021001486,1.88281244223685,0.0434546977920301,1.94222530159917,0.708030459090633,-0.491965700095927,-0.451747156840711,-5.02987375155097,-96.0054372554731
"107",-4.39431322721343,0.0985767581723008,-0.64493316024011,-0.954048604482599,1.32999447178061,0.0625610862278544,0.748440796418087,2.00796221339096,0.0344547757583998,1.08463408493331,-5.29874405434824,-97.404739174779
"108",-0.962423871839401,0.0965781524399933,0.00819145112281261,-2.19246076471377,1.60265430097687,0.0778386986842015,-0.670481846043947,1.88164686788445,-3.67341536125691,-1.70873938440612,-5.99479928144035,-96.7169926828875
"109",-0.0380782750852071,0.0257169049103423,-0.891535778494944,-2.03082977854146,1.37216658773224,0.0490441815068108,0.805638549405726,1.01895847148485,-0.305057564160913,-0.119911120535396,-5.15009352990875,-94.7070719496296
"110",-1.96296569050698,0.0898604991875661,0.174528130437005,-1.99399221892543,0.627963606310747,0.074609844305235,0.229950596851779,0.794695464359183,0.195529512726277,-0.0428260980248551,-5.43323572991315,-97.8210853897265
"111",-2.96582787736562,0.0717150276951597,-0.316883046566454,-1.03107364066065,1.18799997330655,0.0504930635644147,1.24962274876684,1.23673067016945,0.290317673870578,-0.210361032090531,-4.97867924684829,-96.4191763034472
"112",-2.41034335008637,0.0727561338080504,-0.233114126139309,-2.62456358895737,1.226931774817,0.125304328291842,1.82694950625879,2.21736767653663,-2.21485997896643,1.30053153673801,-5.88679580231703,-96.7443960597639
"113",-1.81207993802478,0.114976939242322,-1.70173737734085,-1.15912857083046,2.27680179610908,0.0799266895022818,2.33570293087097,1.16021530413073,-2.76117327651245,-1.48888634290872,-5.96969888071523,-95.172529634711
"114",-2.4156085989724,0.0443249799074776,0.746829821036589,-1.54864428690441,1.3011174415811,0.0845590794553443,0.109234685602743,1.2872844706072,-0.0248808476556664,0.104941945430323,-5.53460333162527,-94.6182905092527
"115",-1.09418246637103,0.082215319226117,-2.30092324107383,-2.21809552477387,1.79506828785774,0.0362099440126391,1.40805038209685,2.46046802831049,-1.66042556857312,0.599280571607248,-4.84581039003764,-97.4504850703161
"116",0.376323534248601,0.0485129881007439,0.666697120661183,-3.77729431336305,1.34796888807388,0.0919841416292736,-1.21852743499865,0.771596206606739,-2.47498952364873,-0.705060669040853,-6.02673540488948,-97.0126744240275
"117",-0.836266662611739,0.0467827248724973,1.37113798563334,-2.2425747455308,1.0109949648427,0.0475505279367537,-0.886342326937478,1.10019126432793,-1.50106111548573,-1.87669595866729,-5.28023181338489,-98.6073097428915
"118",-3.27408232048568,0.0910418027037165,0.996439916773628,-0.745652903080031,2.59535102357848,0.0791688531801866,4.09069123969043,0.203999562147751,-1.43629870859764,0.300078553385617,-6.02521137721223,-97.9334966177916
"119",-1.84173140214789,0.0606271888751211,-0.0876358748107088,-1.66044939979365,1.35851706071149,0.0672175049947515,1.10543074537155,0.992783968159201,-1.72989907753893,0.477821589081911,-5.37419735473505,-91.5649679027109
"120",-2.19591005425039,0.0600079706540938,0.865984939285203,-1.83401663834504,1.96703673560008,0.0592762807070764,-0.171378022163958,1.52268651012313,-1.43459686926752,-0.43194937599619,-5.45033081312549,-92.1608018123279
"121",-2.38294245109182,0.0746062881896486,0.861206062087716,-3.12741129297794,4.1569604277612,0.0651061405973493,0.892195035815558,1.75858097076223,-0.669298236887313,0.657048513180674,-6.40150700344051,-92.452480095321
"122",-4.97151595153731,0.103743166140909,1.22246804143111,-2.66449207793729,2.42259246329344,0.0758385826074972,1.15846846081452,5.55034092428048,-0.403148299557027,1.797065620162,-5.92105466266144,-96.2724021326381
"123",-0.0650493872938901,0.0403304321978753,-2.13582565173544,-0.554071653798618,1.23975365837871,0.0859393010323284,0.99557775603746,0.191407088099697,-1.67187111050688,-0.823695982972695,-5.77447754061416,-94.5948666090019
"124",-2.520937404637,0.104415973809151,1.09017247572881,-2.61039146253489,3.33527435699663,0.0899961312527132,-1.36604047263598,2.47544806431447,-3.00245127985037,-0.809954524708414,-6.49392860906713,-93.6617920936955
"125",-2.77663172192232,0.116539641544327,1.08108983700763,-1.70233084397978,1.22209886105339,0.0539485188425501,-0.496249359630103,-0.166934674369298,-2.21918426204231,0.597708050257848,-5.34505548069772,-95.8499609761409
"126",-3.82997555211086,0.0845259086704495,1.31410240573316,-0.452251983061685,2.57848814070362,0.0291946133964593,1.21409678332753,1.77678769617295,-2.56851286104511,0.937905362659028,-4.95959752800682,-96.8005549441745
"127",-2.59596087546294,0.0705867795247736,2.49095451541388,-1.20852629571938,2.44502096670328,0.0402426399823659,2.09337768959002,0.559217271187904,-1.61383613063057,1.12932113861429,-5.53714811169008,-98.3857608314141
"128",-0.212641460367846,0.0854838369898662,-1.66695745231033,-2.66478366243491,2.26690600620252,0.0998371475654448,-1.5106681646944,-0.0480007238114987,-3.11865414119342,-1.63640595332935,-6.23862959259692,-96.4971488096797
"129",-6.54790343531972,0.148740186854189,3.28616147433807,-1.75311224954302,2.22588950373961,0.0317289862501365,1.82707271966883,3.16522701924192,-1.77449951138771,4.02432796432932,-4.8422341581693,-99.685865834829
