"","b_b0_Intercept","b_b0_NG","b_b0_Density","b_bz1_Intercept","b_bz1_NG","b_bz2_Intercept","b_bz2_NG","b_omega_Intercept","sd_stream__b0_Intercept","sigma","r_stream__b0.1.Intercept.","r_stream__b0.2.Intercept.","r_stream__b0.3.Intercept.","r_stream__b0.4.Intercept.","lprior","lp__","z_1.1.1.","z_1.1.2.","z_1.1.3.","z_1.1.4."
"11",0.017571052604984,-0.019126152353047,-0.0230314644001579,-0.0121573828103576,-0.00389714932861259,-0.00169848121611234,0.00164615154010853,30.8201189668617,0.117164973875172,0.0656460676078582,0.0708679883001395,0.13040787347823,0.0353965031432361,-0.00294150522117003,-17.5178785243457,183.407879728306,0.604856434104977,1.11302780314846,0.302108232285764,-0.0251056704395625
"12",0.0237338082634469,-0.0298831774840262,-0.00641786261539423,-0.0160947755241887,0.000986066187189987,-0.00171251153730641,0.00181734660977528,30.9002305483136,0.0560650872387812,0.0619285634151347,0.0382802373174523,0.0904345315242679,0.0129054728791701,-0.0134891798192763,-17.5254543994694,183.406038665346,0.682782087797647,1.61302757167053,0.230187332523102,-0.240598570048164
"13",0.120475829124593,-0.0213122814101431,-0.0147922167849204,-0.0165585216207977,-0.00450148985007106,-0.00143906241120052,0.000208878373248953,26.354059181921,0.108559023276063,0.060989961285306,-0.0278820953812924,0.0196566041469731,-0.0363110650047189,-0.0693845732114014,-17.1344476835295,180.727806133095,-0.256838119392333,0.181068358518544,-0.334482237486429,-0.639141465329493
"14",0.126230534995156,-0.0101944577935685,-0.0315515151619423,-0.0139824842091145,-0.000336371320515505,-0.00195819964806113,0.00151909303701027,30.9073690506978,0.0645411056381273,0.0628267319783343,-0.0544770356367473,0.00144562506245221,-0.0851468943150655,-0.113229148390155,-17.5266322165242,180.166858812666,-0.844067282364083,0.0223985171645125,-1.31926612463802,-1.75437261680974
"15",0.0439492807402975,-0.0377111947279594,-0.0176362464083632,-0.0143358066217602,-0.00106032908407745,-0.00305278809854284,0.00180474319681121,28.4807986559409,0.102123811361391,0.0665599657297429,0.0572053814558714,0.11550730887528,0.0431293365121824,-0.0177144315657425,-17.2918591778076,178.812474439435,0.560157133711309,1.13105168457264,0.42232400002736,-0.173460345139836
"16",0.0851472561171304,0.0228413814223842,-0.0239577076016227,-0.0154397917715128,0.00292738063164858,-0.00126312741068239,-0.000223246074067808,32.1265611894378,0.0375855573994017,0.0572354487072118,-0.0495577908441139,0.0237198096043929,-0.0554821176264241,-0.0913315175276499,-17.6665306233689,176.444147316118,-1.31853281614237,0.631088408569681,-1.47615524327191,-2.42996309878069
"17",0.168043789824072,-0.0180062925990895,-0.029101263909078,-0.0199680999397291,0.00179412112967788,-0.00245772241193336,8.51116001302088e-05,26.5517064333097,0.133846656776607,0.0658110498914235,-0.0557874298067364,0.0200700517611766,-0.0789628775952145,-0.123955836556183,-17.1482603193407,176.000549583678,-0.416801070346096,0.149948099149566,-0.589950317003474,-0.926103344987299
"18",0.0531484646284358,-0.00206028687441166,-0.00540744662148428,-0.0160935404493792,0.00271817351298945,-0.000250019615679215,-0.00067997570158155,32.8841942284945,0.0275997226410153,0.0568467007936332,-0.00525531230386364,0.0319346359942149,-0.0160506438904391,-0.0598777591673258,-17.7611007447862,175.381425837817,-0.190411779575417,1.15706365638463,-0.581550912638035,-2.16950582968333
"19",0.0967102816810838,-0.0488094497515334,-0.023376083921555,-0.0169697415335806,-0.00794508411735148,-0.00299845807797853,0.00197583177445679,25.4366280532338,0.163597953416143,0.0707472318946138,0.0548297088437295,0.0555481897510732,-0.000959220743821795,-0.0209838130353038,-17.0820707856407,176.360973995136,0.335149112191274,0.33954085971831,-0.00586328082834774,-0.128264520411985
"20",0.0812700757485675,-0.0312504261944035,-0.0187841036059815,-0.0137830814306508,-0.00704645130145924,-0.00232012527298431,0.00149000418441094,26.5017890958712,0.110399399028692,0.0674098407688142,0.0181849218631331,0.0570827043807024,-0.00484929424307181,-0.018477297447607,-17.1439047823767,181.329730928113,0.164719391800376,0.517056296346933,-0.0439250058038045,-0.167367735786361
"21",0.0716395420290564,-0.073433197421243,-0.00825936484846994,-0.0115542899057044,-0.0032438722924571,-0.00243827727228295,0.00210113766888681,31.7563260602684,0.0692287302060247,0.0621826019362583,0.0413083040759483,0.088520688637024,0.00299061385527886,-0.034519213550947,-17.6227405097285,179.905495182122,0.596693077469639,1.27866982932644,0.0431990280101742,-0.498625548211238
"22",0.0319519185810903,-0.0393174731740938,0.000892571519021156,-0.0124338008517534,-0.00185286461250451,-0.00181327700877324,0.00151905956249228,30.7728815759649,0.0694548458423858,0.0611207126511729,0.0445160666467954,0.0862567046442685,0.0122445613804295,-0.00597185091984032,-17.5117928814021,183.950077521719,0.640935360332034,1.24191053335589,0.176295278348413,-0.0859817748842503
"23",0.0600289053904099,-0.0347165151272752,0.000239583205218104,-0.0120730695225794,-0.00166660857890608,-0.00316040190861291,0.00179067611536371,30.9820274847814,0.0589747229186581,0.05872807652808,0.0635503317187529,0.0797654812528725,0.015326097643891,-0.0358977097181358,-17.5344123893728,181.018700975211,1.07758593128798,1.35253677008183,0.259875704122082,-0.608696538814576
"24",0.0656046881548895,-0.0517367087754249,-0.0176403747698685,-0.0138397372658827,-0.003123048383778,-0.00247184015704346,0.00187977998027153,28.5835627343756,0.0483665132281119,0.0616474624646965,0.0269688931330876,0.0884974892550588,0.0231528033301271,-0.0143412431443631,-17.2997657962554,182.411466740944,0.557594321631036,1.82972646462391,0.478694902420008,-0.296511825789989
"25",0.0673937469655593,-0.0489376117982328,-0.0239164390705866,-0.0158576415975859,-0.00238261133767174,-0.002038452432072,0.00125178580808951,28.1874394017956,0.0515219051828416,0.0619886820180931,0.025776411943703,0.0883144448248139,0.0188438079168066,-0.0156040105064746,-17.2666172879339,180.919870922965,0.500300053971749,1.7141145016164,0.365743616233396,-0.302861675070028
"26",0.0884924450398892,-0.0348418941349696,-0.0157761571829805,-0.0105833093767043,-0.00333506976215599,-0.0025229998176319,0.000999390273969038,30.4609231226236,0.0618447870257879,0.0629424284873703,0.0555510120235712,0.0792847915565522,-0.0100219514142058,-0.0408433234206844,-17.4787080592002,180.42363558599,0.898232732217312,1.28199635522218,-0.162050059450069,-0.660416591032218
"27",0.0716553336368746,-0.049827273403309,0.00131594394246144,-0.0167307445252821,-0.000374964814416845,-0.00226269657910224,0.00141222846852702,30.0212353219287,0.0689353010999142,0.0610690928912944,0.00149580060745013,0.084406599828867,-0.00955567657149296,-0.0538120774072047,-17.4337982411121,180.792392129613,0.0216986157104344,1.22443216294259,-0.138618043571653,-0.780617137353326
"28",0.0876434658691685,0.0183180863707246,-0.0381730613244755,-0.0149379012881313,-0.000795411956280615,-0.00115458706511629,-0.000622152576503689,28.1224957222357,0.0575317639881833,0.06024401212197,-0.0191577544975809,0.0516515871760686,-0.0317236141739447,-0.063782506981156,-17.2613889281959,181.954779750201,-0.332994387266063,0.897792516611824,-0.551410420519359,-1.10864855446213
"29",0.143132620016424,-0.0254806615408031,0.00996783757872904,-0.013334788692174,0.000202586885176701,-0.00207641564629301,0.0018278010328728,31.7162591941726,0.0763071282848013,0.0646923267983871,-0.0894242254207564,-0.0319515168610173,-0.107000601387439,-0.134413081253019,-17.6184103721358,180.125812651256,-1.171898712883,-0.418722569951323,-1.40223598754864,-1.76147477010731
"30",0.174846715971477,-0.038707788585457,-0.00537154200349125,-0.0144850033375034,0.000887604149109451,-0.0011860401551054,0.000395061554750471,32.3820304924481,0.0930218589805258,0.0623002187915582,-0.0886175896762429,-0.0513226641478759,-0.120835639198651,-0.164461714006342,-17.6991300919108,180.416019227047,-0.952653394024249,-0.551726924298732,-1.29900262715614,-1.76798997363375
"31",0.034991839162974,0.00460479341060585,-0.0165400171258507,-0.0149935693336109,-0.000231669576078752,-0.00153577936945287,0.00068365475672227,28.8280489686539,0.0828312441736607,0.0629914319414106,0.0393749188996078,0.0742432013198953,0.0224927526262824,-0.018143678002083,-17.3214432760842,185.40529519154,0.475363122845963,0.896318799271443,0.27154913403359,-0.219043890781643
"32",0.0406380312646799,-0.0203451021031476,-0.0184424041940575,-0.0114696082052477,-0.0028281763430387,-0.00204596302806915,0.00100292698888781,30.3549051767575,0.149447197161983,0.06369333656702,0.0396457105504989,0.0993778515756908,0.0241771428113862,-0.017283351994082,-17.4695262930233,186.660858042574,0.265282396079517,0.664969657931937,0.161777157889291,-0.115648552279966
"33",0.0652057814799869,-0.00787098396808748,-0.0129670610464719,-0.0173924092936163,0.00273335220264932,-0.00105179470981142,0.000184964802769335,29.7229973968835,0.12011031504001,0.0561010846308918,0.022610240698268,0.0644799133832288,-0.0128390144326094,-0.066524841994667,-17.4052744022065,184.981878808074,0.18824561979324,0.53683909963728,-0.106893520580082,-0.553864520066467
"34",-0.0185277632749069,-0.0149562667137705,-0.0130746850374734,-0.0159445453960275,0.000492846977216666,-0.00170515162374934,0.00162687107177324,29.2034213543146,0.140951472007419,0.0601091335827408,0.0901104005088564,0.142849034141739,0.0677269348097023,0.0348263988349339,-17.3566349117217,186.428500502869,0.63930088296001,1.01346252087541,0.480498244148435,0.247080774247613
"35",0.0497764739524039,-0.0158621774985621,-0.0131789985489221,-0.0136685422351237,-0.000166125513115796,-0.000963454032195066,0.000122014037133617,29.7431649190128,0.196510792035759,0.0593428677821481,0.0402873835111614,0.0739006534035613,0.000791616255761312,-0.0314199132057362,-17.4097606267299,186.017467498668,0.205013592860744,0.376064096215712,0.00402836021147003,-0.159888995816671
"36",0.0702595773454278,-0.00857555966618322,-0.0203978589382835,-0.0169455157087409,-0.000207499383163275,-0.00126496462705319,0.000256233336945793,29.2397017996066,0.284263742321044,0.062169097850065,0.00441797222825954,0.0592737537411332,-0.00822596876615662,-0.0638709585445926,-17.3665982919568,188.765657351416,0.0155418070281715,0.208516757209895,-0.0289378050784483,-0.22468907931444
"37",0.09540300478651,-0.0206797389479174,-0.00246571649801662,-0.0171702198601439,0.00195265301979694,-0.0014130399294135,0.000748150100222526,29.7522660255603,0.395524335694514,0.0612318068465302,-0.0362701975661633,0.0304373326280105,-0.0460281962694773,-0.0729730794353232,-17.4233642039474,188.525190727456,-0.0917015573832524,0.076954386572863,-0.116372602430783,-0.184497065919313
"38",0.107867662498857,0.00136850605185974,-0.0245055409050456,-0.0136405197330108,-0.00327579478143865,-0.000467911239029395,0.00018911669080442,30.5445929880359,0.13682704163649,0.0613620675682432,-0.0643126805365163,0.0137363235253578,-0.0596071954200097,-0.104763573149982,-17.4891549560043,183.114892948124,-0.470029021802404,0.100391876935052,-0.435638998746818,-0.765664242221272
"39",0.0996496319264734,-0.0183284648812115,-0.0149135709859058,-0.0105667566692299,-0.00139629664333391,-0.00263840747320822,0.00104026258224386,31.1464494402744,0.0754131040278847,0.0636943815468645,-0.00397514433460938,0.0320935764680373,-0.041633186676952,-0.0679211719359772,-17.5529983990208,181.833031022366,-0.0527115862137107,0.425570288900592,-0.552068333661982,-0.900654770964774
"40",0.0917973506413596,-0.0193822755666088,-0.0115079355177164,-0.0110772071798543,-0.00114112857473664,-0.00236950927855908,0.000970322861829314,31.1632497156181,0.0544981386539624,0.0660054961754539,0.00318265015979896,0.0238923002179191,-0.0231551247272715,-0.0572731613619848,-17.5545880407921,182.89375354701,0.0583992451560097,0.4384058026206,-0.424879184852454,-1.05091958691732
"41",0.0297139817987291,0.000428881736204242,-0.0122522838738208,-0.0157738275705925,0.000912349365072363,-0.00149937653348256,-0.000173890407666844,27.6527788161047,0.0704518248063823,0.0571581794338726,0.0453697696644284,0.09978192429447,0.0264163476135727,-0.0017414793810428,-17.2243214639084,183.730777752675,0.643982888862211,1.41631426252895,0.37495618724101,-0.0247187263896824
"42",0.0632250540070262,-0.0138315021084934,-0.00469182748136536,-0.0167329167530444,0.00321463923576921,-0.00112488454224592,0.000138156510862166,29.806292434872,0.0546253042481112,0.056969059976575,0.0249440865406474,0.057786108210794,-0.0107501248022338,-0.0430092412459569,-17.4121831872563,184.681542034359,0.456639773159889,1.057863365819,-0.196797527266964,-0.787350145467502
"43",0.0418052570093526,-0.00681835157283753,-0.0217394304900306,-0.0136467068713807,-0.0014553691873779,-0.00206751118408805,0.000459305244013681,29.5232591477441,0.19114426183256,0.0604723933976543,0.0380809125880053,0.0856852250775365,0.0371294564966196,-0.0191309736885523,-17.3883594027548,186.725791779253,0.199226030762899,0.448275162728116,0.194248344892218,-0.100086570766695
"44",0.0650795789291677,-0.00820877841616346,-0.0209851806438817,-0.0142494166034332,-0.000816429529697864,-0.00141550832389159,0.000273518126899019,31.3462813791945,0.0559908400488708,0.0608257783124446,0.0263591619509384,0.0582902322165258,-0.0037168114334183,-0.0611608811390851,-17.575089134272,184.945090362496,0.470776325697761,1.04106729182216,-0.0663824909605596,-1.09233726598318
"45",0.0540934290257,-0.0158335720605496,-0.0130386194021094,-0.014791981834037,-0.000636438069718888,-0.00184232376733011,0.000830392209533658,29.2860170239617,0.0301475390611827,0.0610481741099663,0.0224807862445182,0.065219308568592,-0.0014643767240434,-0.0111736459641351,-17.3622954790722,182.119391680256,0.745692250332433,2.16333772505388,-0.0485736736611082,-0.370632108360781
"46",0.0828243582038186,0.00275660717274122,-0.011252539398315,-0.015405442458673,0.00179859627777791,-0.00173921096752621,0.000663564532139812,29.7176160294301,0.044590542344058,0.0596108843555272,-0.0116249444113419,0.0333986608772839,-0.050089520804986,-0.058628272429702,-17.4034851754356,182.794154097978,-0.260704261492146,0.74900772947729,-1.12332163216357,-1.31481406925553
"47",-0.0097050444450623,-0.0110569316027974,-0.0143896577991523,-0.015229265930432,-0.00153454903849712,-0.00208453020733963,0.00104275581551318,29.6478480119648,0.0632673330605592,0.0618304579669363,0.0854336318294024,0.120241039265949,0.0696666357996762,0.0154822896796036,-17.3968397439322,182.330718584397,1.35035930387054,1.90052327874885,1.10114702848295,0.244712222416331
"48",0.146303760641568,-0.0134981833456395,-0.00654729399682389,-0.0159289946213486,-0.000483161093428482,-0.00120586067224892,0.000500056485945637,29.130262316646,0.114490276347768,0.0602886399517359,-0.0551483722188207,-0.00971067543176621,-0.0991924869205761,-0.136066003212658,-17.3496261466254,185.416864918465,-0.481686078312062,-0.0848165952737306,-0.866383505087154,-1.18845029947655
"49",0.149946484167617,-0.0415984259260705,-0.0147366066351333,-0.015273384323524,-0.000719104360935023,-0.00215618498874823,0.00134400481454155,29.6264852915229,0.140901051991937,0.0557189180774237,-0.0452117501253267,0.0101484739050291,-0.0844086419209518,-0.120264384152046,-17.3968744225164,184.254570250286,-0.320875887625834,0.072025536797339,-0.599063248482928,-0.853537872513029
"50",0.0430490025488849,0.0195092992748639,-0.00939432414361116,-0.0161242373749341,0.00175892083784697,-0.00108379682201286,-0.00046324254779431,28.4650536336046,0.0743895376295632,0.060918522226693,0.0308521485019556,0.0823355571187934,0.0033668467145753,-0.029543578607601,-17.2899222347571,184.270403030734,0.414737737120907,1.10681635808518,0.0452596806198898,-0.397146958416637
"51",0.107486298300955,-0.0393492700686282,-0.0141164486564323,-0.0169433478933072,-0.0010747787884443,-0.00119713770758101,0.000919678477675184,29.1194797697022,0.132264895116752,0.0619875386648065,-0.0257726173841505,0.0151736242266061,-0.0548434995370702,-0.0930437950194093,-17.348982705425,184.04252291805,-0.194856067903737,0.114721477782991,-0.414648947391966,-0.703465533596635
"52",0.12966642640223,-0.0141337834261003,-0.0129179523656965,-0.00981969737229856,-0.000726569228174032,-0.00133167600241559,0.000766745377459298,29.881668359257,0.121028824531864,0.0614238726372005,-0.0483537080529064,-0.0145648133689419,-0.0866507680002135,-0.0812679689620021,-17.4210662459794,177.167309388074,-0.399522248025932,-0.120341690711102,-0.715951496144625,-0.671476148564973
"53",0.0982279244065575,-0.017460403391119,-0.024690346657613,-0.0150378183048262,-0.00390333346402565,-0.0016242151899978,0.00145386889617252,31.0090251378789,0.100840091262857,0.0619583539735367,-0.0385667644719504,0.00971618388987232,-0.0624972720485615,-0.101981698696299,-17.5382932002007,179.493449920696,-0.38245467639869,0.0963523908813748,-0.619766119465834,-1.01132096787245
"54",0.126629445799987,-0.025302295603275,-0.0100945957197413,-0.0123555061746773,0.00126333000503937,-0.00240296766330693,0.0019822855431481,30.6178394070169,0.0863612344287887,0.0613752905550553,-0.02535854455565,0.0143759273237301,-0.0611494752700433,-0.0826883530771479,-17.4957791427347,182.720166372557,-0.293633419246225,0.166462735494873,-0.708066248409934,-0.957470717319709
"55",0.141138728451333,-0.0212269242916079,-0.0108533532576954,-0.0100988205523962,0.000535506454890416,-0.00162327095982789,0.000916670554737541,33.5609707342378,0.0824032270157136,0.0605562746125248,-0.0600224931616765,-0.0212690004859972,-0.0884707087707001,-0.119319381763883,-17.8515494603184,180.91690404515,-0.728399788884854,-0.258108829669272,-1.07363160369714,-1.44799404204316
"56",0.142539383330864,-0.0286594220953649,-0.0030208056147892,-0.0111724478434699,-0.00157971765753174,-0.00172148323562459,0.00147714797436891,31.798911364566,0.110180515053383,0.0569075473540099,-0.0503962073508722,-0.0221818558839706,-0.0808539860432252,-0.126568119252556,-17.6286725303828,182.287457442002,-0.457396730505888,-0.20132285525461,-0.733831984757477,-1.14873414043521
"57",0.0275717435734338,0.00838287440414393,-0.0248708451442765,-0.0184315448447311,0.001218927901209,-0.00120827988485635,0.000720524136437995,27.8443951665438,0.077598097909294,0.0641798378765571,0.0407456617262992,0.0863984385145467,0.0145503176484495,-0.0184388019693417,-17.239426653184,183.83272303441,0.525085831020338,1.11340923092651,0.187508689523004,-0.237619251839074
"58",0.0607006489473226,-0.00262933989945134,-0.00531466843608418,-0.0178936857289335,0.00483106029592363,-0.00110882861809042,0.000933446109028256,30.7320227097304,0.0762445374922442,0.062356023318246,0.0114779086377925,0.0317536779698789,-0.0245593387596578,-0.0725736548674194,-17.507635349455,182.931774892048,0.150540734002879,0.416471514082028,-0.32211276463125,-0.951853827886382
"59",0.0514518077371873,0.00511581572044575,0.00555909590147153,-0.0182312753105195,0.00377999469337349,-0.000794500305288724,-0.000143158037988241,28.7880919072821,0.0629601228023033,0.0623282496850305,0.00830471036990334,0.05902435563183,-0.0265088093963286,-0.059803352434116,-17.3176895580967,183.20218299782,0.131904291165066,0.937487936882973,-0.42104125939473,-0.949860797157278
"60",0.0915433469860687,-0.0326087042585329,-0.0147548532976596,-0.0184861779934593,-0.000832607032170436,-0.00202152984848807,0.000919089719638829,27.6497050855665,0.152576823121846,0.0580181344107218,-1.57605309574139e-05,0.0584356234816745,-0.00988282844407452,-0.0603204007368878,-17.2262693885166,185.880949791877,-0.000103295707925624,0.382991481183275,-0.0647728025912704,-0.395344453388681
"61",0.0966092995806301,0.0176116904267652,-0.0200607268824843,-0.0162471141148819,0.0023627984328897,-0.00124197349328761,-0.000357058021242059,28.4916013960861,0.0824954120306118,0.0594654955886403,-0.0197076620751109,0.0261737228319891,-0.047954172731975,-0.0785706669386446,-17.2924478399441,186.245783208285,-0.238894037741128,0.317274890660305,-0.581295026615305,-0.95242468647213
"62",0.11462726473601,0.0146067045219279,-0.0298683236318296,-0.0172820073258461,0.000564226887257881,-0.000830419470175737,-0.000179413453538673,28.7199771862033,0.09047383680366,0.0575331956634491,-0.0487902333071088,0.00935171168984418,-0.0662551196710817,-0.110371700579457,-17.3123226339624,185.498500246897,-0.539274502229743,0.10336371287247,-0.732312478521983,-1.21992947882798
"63",0.120070858384531,0.0364529536431229,-0.0209325947304735,-0.0163474904174914,0.00446438649033805,-0.000775595690509983,-0.00129635396245187,30.8675820540592,0.0671415529127013,0.0647374403416089,-0.0465851360359342,-0.0177883668425624,-0.081789656897735,-0.114929205741559,-17.5223897805134,180.383626105599,-0.693834652536337,-0.264938269534682,-1.21816748867992,-1.71174482501161
"64",0.0921506655281162,-0.0106998377631076,-0.0213095199292139,-0.0150732531539842,-0.00251867764374855,-0.00243424617767307,0.000754293045642463,27.4453430328082,0.0717075143263733,0.0627676463685141,0.0146621681438393,0.0418387874802809,-0.00805121977992627,-0.0698553903555765,-17.208907389475,182.655977803482,0.204471850427072,0.583464478908775,-0.112278606441182,-0.97417113132151
"65",0.0937470240392932,-0.0103477230649057,-0.0213697662741542,-0.0148698096522347,-0.00244606674834385,-0.0026049717540435,0.0010245832927963,27.4647607765592,0.0713792424725967,0.0626920198856239,0.0134428379203165,0.0422089308109223,-0.0025648647823949,-0.0716701167217249,-17.2103522544407,181.38782416003,0.188329792453001,0.591333409388966,-0.0359329224232041,-1.00407505374185
"66",0.0265424970088595,-0.00646881498732099,-0.033882510529126,-0.0192004444421565,0.00216782433031436,-0.00173692477530943,0.000597774121052761,29.1838815567456,0.117033935032318,0.0624195460284451,0.0659402927222227,0.107517357516047,0.0643764528961835,-0.0273822878921988,-17.3542925781501,177.420634104615,0.563428826895498,0.918685315386151,0.550066550171168,-0.233968787639564
"67",0.0374582841099628,0.0116620832369737,-0.0123998316316241,-0.0154320500774222,-0.00164993094680286,-0.000966654273652718,-0.000345729010687997,27.6996993648973,0.0720378130580765,0.0576286248511606,0.0489390495566535,0.0930596294416963,0.00172684622619731,-0.00883841091483202,-17.2279612484487,179.805563746463,0.679352238486184,1.29181641545215,0.0239713860386786,-0.122691271981099
"68",0.0527254392442868,-0.0209706276412789,-0.0218239633695013,-0.0127102310562043,-0.00373022666477672,-0.00235142956398813,0.00100932721769461,28.0847609643522,0.0459785354668366,0.0623517386035893,0.0190821286585327,0.0892506249013452,0.0274304992864177,-0.0180955265213522,-17.2580937563894,179.784180945691,0.415022541818372,1.94113674990191,0.596593584547788,-0.393564656586421
"69",0.0288121066235841,0.0020545762031259,-0.0262773177280319,-0.0167304232166267,0.0022031291014559,-0.0014363588584563,0.000364147818325157,29.3488625265462,0.0512997376898679,0.0573824987050459,0.0598829020755661,0.0696504704979476,0.0255664434725308,0.00228467504252212,-17.3682839129042,180.976570337487,1.16731400143969,1.35771591891988,0.498373766101739,0.0445358036006754
"70",0.0402115965325533,0.00573263699390138,-0.028953982758402,-0.0128575820222049,-0.00109877757499451,-0.0010006098923301,-0.00104322248716466,29.4218410604221,0.0332705784595651,0.0559652621474315,0.0355894642162448,0.0957967533691285,0.0237681522064456,-0.0138466035944954,-17.3749135462429,175.743125634544,1.06969778897887,2.87932334827162,0.714389508896933,-0.416181630605662
"71",0.0716151644339053,-0.0277172832127707,-0.0243028722890099,-0.012414421583972,0.000592065963785331,-0.00231704185046866,0.000246230549691285,32.0783083126948,0.0416605841644351,0.0607025490322506,0.051300723015382,0.0727192233346345,0.0127747368026278,-0.0409754357699539,-17.6606873865481,175.762036387713,1.2313971117855,1.74551617057529,0.306638446359889,-0.98355403775
"72",0.0562597836729755,0.00984391363358483,-0.0144930604357795,-0.0119646792136947,0.00139461168402791,-0.00185162859032961,-0.000823797073311463,30.6959662642784,0.0390841941380806,0.0549234552308709,0.0642465109774696,0.0867779734610956,-0.00258734150655129,-0.0357859026392416,-17.5031190924658,170.117148980154,1.64379776516545,2.22028304215555,-0.0661991775347976,-0.915610604962547
"73",0.170060667335376,-0.0246276959466559,-0.0118526238065988,-0.0129436002840331,0.000167758679680102,-0.00190722982207067,0.00101364926489993,32.2681300634169,0.128229534130581,0.0687627823370796,-0.104730674338741,-0.0820933985261023,-0.100826211545163,-0.156053112161809,-17.6859438639002,177.961426992562,-0.816743779417384,-0.640206634787456,-0.786294766091003,-1.21698260248606
"74",0.185434054336611,-0.0242654684911217,-0.0111623400068729,-0.013083817916037,0.00176195372921059,-0.00258890069498933,0.00151255003915925,31.4508313161322,0.108445127725399,0.0682866584028155,-0.0734190533566546,-0.0174158393602132,-0.124147538958575,-0.128702650271106,-17.5886245871299,175.806602938898,-0.67701569352718,-0.160595867472377,-1.14479591257375,-1.18679974813625
