"","b_Intercept","b_z","b_z2","b_NG","b_z.NG","sd_stream__Intercept","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"38",-0.128140267643765,0.0838791291833755,-0.000862178696103295,-0.0484363979973731,-0.000181948507125039,0.522463798819462,0.147502342155825,-0.360140125778335,0.0511975439507506,0.649256715665474,-3.17668332036649,-170.346733935578
"39",0.0271714145538301,0.129670870530767,-0.00117313362018321,-0.418943862533524,-0.00372672653506834,0.210722271400688,-0.0293622991951803,-0.408338503680294,0.115007020051021,0.121875234287232,-3.18449826840781,-173.089066826927
"40",-0.316446759193609,0.0658559436208314,-0.000459618083655222,-0.15063332951617,0.00604369057053263,0.616967745154656,-0.322794425394185,0.299963803396324,-0.0070784010898222,0.582034376329508,-3.19165238801801,-172.634586400752
"41",-0.532726409918568,0.164684342961042,-0.0013778845281001,-0.178158195514401,-0.0167696750824963,0.419166908379944,-0.195142733241002,-0.617494530409106,0.226771249053921,0.676904599984793,-3.1808572453971,-173.561344527463
"42",0.464713233896073,0.0686869882401937,-0.000743912386956261,-0.187234102345835,-0.00360173299907704,0.0985869272752376,-0.0787473253295301,-0.066583212232465,-0.129326492122219,0.0255054540238531,-3.17873260608412,-173.867351022682
"43",0.256824737089222,0.055954394152583,-0.000427314629150698,-0.255299531637266,-0.00561838938541548,0.116009801505102,-0.0531301903646116,-0.111629586926409,-0.141626141061128,0.0811478710941455,-3.17287967910867,-172.806069424829
"44",-0.101829978465713,0.115955262707488,-0.00110507598850662,0.083096888789616,-0.0149416677313704,0.739953410570103,-0.597694611288387,-0.395166844718628,0.49222633914608,0.0302112770283034,-3.22243158690889,-173.023789954803
"45",-0.420510440265992,0.110409816769487,-0.000920189491937304,0.203409068511033,-0.0141272663886454,0.19888862038389,0.238693076224406,-0.213278072440674,-0.116107079398503,0.367852097003455,-3.16255406325275,-172.574431005952
"46",-0.286444105389046,0.0859136768527186,-0.000722905670762822,0.332563252014288,-0.00814323980433287,0.212590644434535,0.273376430217842,-0.237228623613567,-0.141680231535529,0.396431057796087,-3.17047662790288,-174.290627330649
"47",-0.139645942994013,0.0976917344494534,-0.000850530390723876,-0.476633487011626,-0.00929424102194295,0.371196389015126,0.119441947406182,0.422277993573698,0.204099806242686,0.242305210255766,-3.15909759769656,-173.049624125107
"48",-0.333195128833392,0.0633603703638221,-0.000504136142139722,-0.377073459935336,0.00503151202899925,0.892559089110244,-0.206351100913566,0.0614463600389166,0.512278467184432,0.991673032520697,-3.22451491452066,-169.893477673566
"49",-0.503076651613354,0.171752198619488,-0.0015215893786392,0.257039585449185,-0.0222404817546355,0.495044869024915,-0.394354283495133,-0.397408180223137,-0.24202994499498,0.171943104819813,-3.20531746272236,-170.499351738552
"50",-0.185334352061006,0.105258973152123,-0.000883403672866837,-0.144501631250016,-0.00922755922308157,0.564157279711482,0.0865751294088168,-0.461613303714542,0.0544295061507492,0.198496272960086,-3.19486027767459,-168.855789325977
"51",-0.0188352922601818,0.0818795357333444,-0.000639163855990495,0.199538125273668,-0.00683620258431169,0.550774707270012,-0.619013512993618,-0.264663639897555,-0.399318684887596,-0.165653417854032,-3.22890768890147,-171.498895256411
"52",0.566323716057068,0.0872476189048505,-0.00115779832890396,-0.815995674588154,0.0285623517524789,0.273798536536969,-0.0579684364991747,-0.194956022749576,0.178763426623063,0.219478784207432,-3.16891948665802,-174.190130282849
"53",-2.47802660911511e-05,0.117502628345992,-0.00114405232221161,0.0773792601888804,-0.0266728482044754,0.189996041350434,0.345458756946007,-0.15411301002847,-0.187241067576794,0.353143369858595,-3.1628587055801,-177.138466763538
"54",-0.213544008017229,0.188887160510101,-0.00183640064583291,0.403893523966776,-0.0228604943923885,0.757177667583381,-1.06827466827061,-0.877586476345605,-0.113010117709065,0.448154135381445,-3.27625183610474,-176.029918688336
"55",-0.0537045942908168,0.158401870715986,-0.00167992883952229,-0.201876958480399,-0.00621700958472196,0.179755134119942,-0.000840514810410612,-0.150250695712021,-0.331640859704238,0.21901448488552,-3.16571524401141,-175.787567035018
"56",-0.153047380457744,0.164406984181996,-0.00174287362635608,0.601342632974089,-0.0273601703987029,0.247512468355377,-0.0705559969552012,-0.0694021571459487,-0.271159740391833,0.0288360630755407,-3.18772709127331,-179.502138744697
"57",-0.0546739487580756,0.128123567126003,-0.0013210152400247,0.512401048104781,-0.0373078507152332,0.29600724953283,-0.0631947198930517,0.0459525065842319,0.108121854490147,-0.071024245628404,-3.17147896082616,-179.725672164872
"58",-0.203505218360715,0.0925637952992202,-0.000663912657130295,0.180894943197924,-0.0144534368752819,0.0564569107803751,0.0230444327434982,-0.0305150702296526,-0.0361050882269685,-0.0230225747923734,-3.18274289515528,-174.903732570249
"59",-0.425750886651449,0.1100414184697,-0.000935458147635357,0.388466401100219,-0.0204420145855868,0.35518565544791,-0.047326480123373,-0.330181451672484,0.1420402735873,-0.0188694728395284,-3.17204305534149,-171.00986911737
"60",0.272455131187448,0.083351279215381,-0.00091282151133756,-0.495464799555004,0.0139250026742315,0.0949193060035036,-0.0645130105218083,-0.0254353853611604,-0.000247711171202895,0.113074323617228,-3.16400900728285,-172.252485279634
"61",-0.181357276934472,0.109497937133652,-0.000953150018567636,-0.142880873162095,-0.0112629700483661,0.271870028865509,-0.334845413746806,-0.130691896086916,0.124548588078339,0.417942400791156,-3.16579624666099,-170.599461389761
"62",-0.722515491129651,0.172809174085935,-0.00157457239181577,0.26922072966306,-0.00707905328789844,1.31831804203809,0.490387707523016,-0.81888096194675,-0.443069884574644,0.216609380193504,-3.34533091065792,-173.459544456368
"63",-0.975830648591398,0.156088786371093,-0.00115824850288206,0.0675387261399089,-0.0334133271907112,0.44031130591449,-0.157096541341214,-0.242504425417712,0.0148356604147906,0.670380289779783,-3.16322281580662,-174.640540033156
"64",-0.367309630212359,0.120594166293733,-0.000951980450501474,0.310189891100285,-0.00772117168396909,0.167662520646592,0.134886320983877,-0.203237665608312,0.0442352259475341,0.261032189048226,-3.20359962377659,-178.27434223285
"65",-0.245046243297079,0.135676600266658,-0.00126012855778131,-0.0106271034083873,-0.026651025400765,0.38463188191156,0.188542182968071,-0.326291621066494,-0.195907401973037,0.709427253364456,-3.16695137311672,-173.336021524865
"66",0.434278398803076,0.107543340495313,-0.00115250210941017,-0.581455887764743,0.0181450592085303,0.584013656191736,0.117881913415091,-0.320096127391163,-0.524927291959822,-0.112994213229019,-3.23531636969618,-171.730630209246
"67",0.422369155183468,0.131012813414978,-0.00112531575694974,-0.0821488579942251,-0.022977298904477,0.624409590401297,-0.94907719812114,-1.15861072429571,-0.654624523206926,-0.00292338957424048,-3.30346596364136,-171.784549827446
"68",0.136517042504205,0.0862895305489324,-0.000667004795226038,-0.209947037284099,2.77191313668239e-05,1.18136770321782,0.048428515994693,-0.579503309633193,-0.295548350678017,0.679881991432133,-3.34582924290766,-171.588063533297
"69",-0.276983553090347,0.170614955044642,-0.00152286525556667,0.162895445890976,-0.0236470411091174,0.392408958070129,-0.37306893955371,-0.529442763361681,-0.286165367094481,-0.095404674102928,-3.21347832003591,-172.154052642027
"70",-0.12038510876941,0.112776041147509,-0.000808793180307466,-0.103437265888772,-0.0192573178459012,0.491056584549277,-0.283561982827951,-0.605310386169537,-0.431829348268179,0.236965177052208,-3.21480245221082,-171.197480876951
"71",-0.818778849242943,0.126770077072344,-0.00105642430852821,-0.0128071883214369,-0.00677368690547212,0.292254623153764,0.173313770306188,0.076472999029972,0.126233581554573,0.469772112708818,-3.1510709637447,-172.741981410972
"72",-0.428644374286898,0.125397840506296,-0.00118251650134314,-0.110661253421782,-0.0188459691826139,0.392715276582814,0.313523445258443,-0.274784134862377,0.534099988643505,0.633303189005466,-3.15797783309298,-172.235236703263
"73",-0.134378793151143,0.150464870295054,-0.00146402659553769,-0.365255529574323,-0.0146949340615082,0.303306740885737,0.305201787150845,-0.163829038291847,0.485821034817862,0.474742406227967,-3.16287555114957,-174.706967178927
"74",-0.0165593625090619,0.0619703286121911,-0.000638700196466278,0.0737054218870021,0.00432861471472404,0.0593672976619391,0.056684178822228,0.0696988115922545,-0.0357720432228155,-0.0669359933302564,-3.15659236022204,-176.45463744295
"75",0.136773063302079,0.0741685862739073,-0.000613755027613423,-0.164649864875807,-0.00934778397919678,0.0140913722170951,0.00752987587799931,0.0142972262711315,-0.0183878347348311,-0.0171059350876683,-3.16943519457475,-175.927658812148
"76",0.209289084139127,0.0890819847877203,-0.000927336620295283,-0.495232848766606,0.0020629201740558,0.0127974190498395,0.0110699520478027,0.00246704750901533,-0.0189808428462974,-0.0160852015902353,-3.15426739615981,-176.351146618309
"77",-0.128114444154836,0.0829920844544351,-0.000983716581562973,-0.248697867930009,0.0178060203857657,0.0181851538873904,0.00468815624170536,-0.00257123097733038,-0.0216572724448216,-0.0191884185848896,-3.14308902503844,-180.213983057075
"78",0.617782544997028,0.0797718506566941,-0.000636438507439727,-0.549758837884984,-0.0128917047793486,0.0889803709907873,-0.139666366235629,-0.192154885391715,0.00369619466101655,0.0382584709338497,-3.20998962324131,-178.349783274277
"79",-0.140934680080854,0.0693169502891881,-0.000516093860548359,0.121785720244354,-0.0153446504254977,0.0841539565415559,-0.113815382783983,-0.0697888975265559,-0.030798427640226,-0.00867405239150476,-3.15819206921063,-173.573654845251
"80",-0.209253646340787,0.103885767955252,-0.000932433118723245,-0.189984217101086,-0.00534984887552854,0.175662642078812,-0.132623074279177,-0.0757912707112883,0.134728382418887,0.283258305881086,-3.15572357545926,-171.09340694813
"81",-0.506521528499502,0.0941871400484729,-0.000869399398866642,0.0653702806066714,-0.00128838088138544,0.472702123061125,0.218836147146727,0.170351901908282,-0.0372381550111222,0.307410455797484,-3.16657181368432,-171.380627188384
"82",-0.166935900852729,0.155466163510519,-0.00144886054939534,-0.156268509307658,-0.0109359828393196,0.420630592474992,-0.217397081888294,-0.543763336104071,-0.172901609368228,0.0447678843207599,-3.1974217001771,-170.246196109517
"83",-0.0328507715250692,0.111329904997974,-0.000949626606781464,-0.136210991835641,-0.000745360677917673,0.58537894305038,-0.345242786716684,-0.344731630502505,-0.2660832051041,0.574683694633786,-3.23078124848565,-170.147575503962
"84",-0.354349056592619,0.140372142108462,-0.00118078925790654,0.183820599259314,-0.0244017526429749,0.388112911580889,-0.453488329312695,-0.481366145905911,-0.034974392143985,0.0368538380164669,-3.1899048092238,-171.211803355971
"85",0.301029856527,0.0767026188746019,-0.000628157163852871,-0.0481624784369751,0.000624689321729253,0.54985589066566,-0.315045303932462,-0.105836559429916,-0.361253998910988,-0.0401922223103343,-3.2567052610641,-172.239974919913
"86",0.402210199379682,0.102540596354366,-0.000876873328722069,-0.235638518515488,-0.0126619339406899,1.08328218010446,-0.000307758046661797,-0.856185084844765,-0.119382615641023,-0.23803513789865,-3.34390541058386,-170.14028868528
"87",-0.201171398398656,0.149590018932035,-0.00154560465437069,-0.0197465395749489,0.00772064199443149,0.940953085180186,-0.111547731900198,-0.35245532004963,-0.529186162330404,0.452534062584175,-3.27027956766924,-171.110619907389
"88",0.389547051587344,0.106812923887246,-0.00104510266871075,-0.697130983502385,-0.0137919074085965,0.568642025896552,0.0926013683885145,-0.252199075152882,0.0907694326047352,0.461678807584515,-3.19339990061023,-171.639042143604
"89",0.121767819422812,0.15617852679224,-0.00153362712246703,-0.461025211122465,-0.0163548436481362,0.895472521213674,0.127706163804318,-0.635749286504593,-0.0228660333433163,0.440321565678812,-3.25416110863323,-170.302271351473
"90",-0.217956239446075,0.161610615290809,-0.00151813444771296,-0.144869933044817,-0.00194908752549343,0.478633224848362,0.131989943673349,-0.324347849007472,-0.0634478008673836,0.245430598294831,-3.21340095024168,-171.272221790068
"91",-0.644171119992541,0.173578303314996,-0.00166910676896913,-0.0263384126151827,-0.0236321709448965,0.466193273992078,0.35151830271249,-0.248752790792763,0.126869418092847,0.822371050166513,-3.16508077962455,-172.432519025063
"92",-0.960243254578457,0.179063761989849,-0.00157011211673509,-0.0127946912102353,-0.0219722741837349,0.42004428943017,0.322995629855024,-0.219786104763589,0.173024444685373,0.776678821957595,-3.16032941416819,-172.522295322696
"93",-0.702002810323547,0.143309193877626,-0.00117876511928484,0.283951417388709,-0.0227087527431712,2.62605725645928,0.547146239933829,0.472984783957038,0.15387773651027,0.618961427206951,-3.7806910427055,-172.051165851029
"94",0.156214962213067,0.0847516044222706,-0.000834785592286765,-0.605106579926734,0.00953757345726107,0.250139133293945,-0.0106412879504654,0.0591515800235446,0.0427095356625012,0.268937510816366,-3.16225838307411,-170.387863907682
"95",0.243799460276889,0.115152430920127,-0.00117110050356412,-0.269549207006059,-0.00095110556581312,1.05428782819128,-0.279137212832257,-0.536164631573543,-0.0992175137959954,-0.144636617235447,-3.30087006775761,-168.360122063061
"96",-0.224841092483605,0.10231932065418,-0.000822472605820722,-0.246480042571408,-0.0101463488165763,0.206865615780928,-0.367576917544481,-0.0504316038405077,0.00740525195733861,0.273330405187251,-3.15914669360163,-172.619215810075
"97",-0.969714212240454,0.136821537691302,-0.001196152585617,0.705416346027129,-0.0180024938363306,0.222689779392854,0.0818181634735001,0.0859405386101562,-0.00516607022104574,0.689148233976194,-3.15221382589342,-176.462164593528
"98",-1.10593186452491,0.121137150911565,-0.00110237426510285,-0.134703165158786,-0.0032905175174019,1.23952991963852,0.953361287083338,0.732811554716458,0.76819059029261,1.60383502920762,-3.31746605316777,-168.973172706499
"99",-1.16400096990697,0.0845631508452979,-0.00059618194784116,0.302368551971221,-0.0157629648745423,1.49825734714483,0.395296233802311,0.153183480016817,0.496587106399299,0.828782316524161,-3.3795588078273,-171.03221654676
"100",-0.454658231269874,0.135714291108679,-0.00119933267316362,-0.813898399943096,-0.00689462168731056,0.838023159728778,0.616178259718179,0.0864879744492478,0.263823753575884,1.39693414200625,-3.21524398188599,-172.601092971746
"101",-0.198331020675921,0.124202772947843,-0.0013108002769455,-0.314241844370165,0.0187483209200737,0.430833093567937,-0.247668640067321,0.0634398985099124,0.311561551446371,0.66707692863331,-3.17614870159393,-173.606589655322
"102",-0.343074793666063,0.126782831853955,-0.00127311891572377,-0.281590869232319,0.0188254520308257,0.351622259393323,-0.176226184983129,0.12755551424332,0.130568816390362,0.655128480198457,-3.16843757491935,-173.882651593477
"103",-0.127898474970716,0.088002027070457,-0.000849980745409525,-0.391673257428028,-0.0024150038247221,0.494966444604244,0.412811088124445,0.162564975121327,0.191913703056793,0.423892279626563,-3.16868626881525,-169.631247120057
"104",-0.311399450005546,0.111987713168426,-0.0011220043005221,-0.506894135790573,0.00182265292925049,0.810232541368762,0.660436404824962,-0.643864865172769,0.645967522993025,0.614955319302026,-3.21004394042046,-172.794623247501
"105",-0.318260756922855,0.112136042767224,-0.00124376467102896,-0.474777611687491,0.0180481021444886,0.307404666631347,0.249710575322171,-0.182549041007675,0.348932647044205,0.376169872945818,-3.15127580993737,-173.912747760551
"106",0.18972158360587,0.0817578719931937,-0.000710849977439995,-0.824066849876364,0.00401508577927221,0.276972720367935,0.13489976885171,-0.0741272570706807,-0.0526160153972048,0.396966647825545,-3.16115972456119,-171.994359128772
"107",0.470720758397535,0.0789016777039892,-0.000783015750099583,-0.564783492801945,-0.00570297033245638,0.0588574553901897,0.0476156598856258,-0.0178938455032361,0.051641977657248,0.0187203203544605,-3.16719603489328,-173.701617863633
"108",-0.722601069507711,0.111213622468524,-0.00106929267409668,0.203369031697517,0.00170732111949544,0.133703943720128,0.05147383830671,0.253586255135747,0.126988953744827,0.0760946926007868,-3.1436601209006,-178.331709950358
"109",0.353857442397544,0.133830703927224,-0.00137119302748543,-0.277727438482696,0.00661756591973724,0.294834124085345,-0.156024267551262,-0.491370803602272,-0.371061369929838,0.194549508272912,-3.23865492678924,-173.120017490411
"110",-0.776110351350786,0.127245215830178,-0.00111072267577605,-0.0015739651492827,-0.0184439608530022,1.35968870995133,0.243592018129702,0.477506726091099,0.857304362515911,0.601808270507712,-3.32982662616584,-170.665122088462
"111",-0.529616903629689,0.139592664088589,-0.00125510058407374,-0.156727384413776,-0.0142887536275375,0.809780836379045,0.337754211579738,-0.424820223799472,0.0837253349434654,1.11824241297111,-3.21279427353005,-169.648329006987
"112",-0.511834994709631,0.15331230460902,-0.00148250418175288,0.00416462387908289,-0.00287897129737717,0.230415934707615,-0.111978408951038,-0.0809485785703595,0.222599808654011,0.271306692950536,-3.15944644558429,-172.290513405987
"113",0.0356545196349835,0.0913332694878759,-0.000796767016388495,0.463609562967343,-0.0173863179416266,0.260301677294097,0.195512237583134,-0.381875646964582,-0.0325481696345959,0.0470329936482911,-3.21141928349279,-174.092721684299
"114",0.0750336698385925,0.0898831837801995,-0.000811613035786076,0.16047850300264,-0.0196487352266045,0.208533017590094,0.0810325897630278,-0.311293786835302,0.0460051476636496,-0.119049985452354,-3.1782901304516,-172.497565784267
"115",0.0272562464872358,0.0516526428588265,-0.000273112178129602,0.117989443215237,-0.029888234817927,0.143567362861811,0.134229347297706,-0.240560550723157,0.0218899769105013,-0.0292657498699794,-3.16020512428176,-176.348588586116
"116",-0.0978172305218081,0.0526984277060194,-0.000288765383334874,0.116378006310561,-0.0246522192615714,0.180458730656905,0.133382997891241,-0.340850820652622,-0.00851562398718888,-0.0191307770007885,-3.15619821553062,-176.105690477844
"117",0.20813155611623,0.0523485994810581,-0.00049641910659413,0.145150269131292,-0.0238919657076997,0.159816672603097,0.110686029517765,-0.318006551782785,-0.0104987322051666,-0.0123311497711155,-3.15623402433256,-178.272507160724
"118",-0.337165307891823,0.149710667083877,-0.0015032116668506,0.291478659457678,-0.0172001888306308,0.49578248830137,-0.315029981192386,-0.117883913847754,-0.261489144284413,0.687857183548517,-3.18627972249204,-173.661314091836
"119",-0.238379277555522,0.127990176531616,-0.0011313486183338,-0.233910490712055,-0.00802099821278857,0.136636441186209,-0.0611813567482691,-0.0234112154557841,-0.104571396554363,0.346791897740553,-3.16280431961422,-173.553991820115
"120",0.177778628858929,0.0545015007904764,-0.00034685794301259,-0.083695592880295,-0.0166782778178109,0.12264225222712,-0.0279642932955563,0.0680655214835042,-0.00560596797213621,0.003137809519739,-3.17192311309746,-173.263896717287
"121",-0.0850260441534199,0.133705203131695,-0.00124131156727271,-0.821497142378379,-0.000644216522124746,0.440178294429154,0.148099901055855,-0.310146876484664,-0.0114947482545766,0.716790607603242,-3.16920424523993,-171.517592635798
"122",-0.246488298277779,0.123855391922494,-0.00107225173131497,-0.583372174784403,-0.0101944461016855,0.502937819079485,0.344159468974018,-0.383195317193011,0.15829318189286,0.579268440359893,-3.17192305319483,-171.150897508301
"123",-0.38801526380925,0.0940556703816292,-0.000785280492263393,0.484586285556136,-0.00989213885884364,0.221570359319292,0.264121627197937,-0.0417196804751961,0.0513043130687999,0.150315943229699,-3.17528974276496,-173.776228037149
"124",-0.0820681744557136,0.122835845287508,-0.00108568443004043,-0.402867807966624,-0.0103014278882948,0.171145025385528,0.0559949641104729,-0.0703721916622106,-0.153287851897777,0.16632243515499,-3.16326374409846,-171.975402513441
"125",0.0665847189609095,0.12359498843935,-0.00120024235532975,-0.356768146290281,-0.0119907946507406,0.191768731268141,0.0626216976029022,-0.0783395915952302,-0.180057825037559,0.170015784645697,-3.16401528213247,-171.774083378122
"126",0.0995444725373696,0.128938932402903,-0.0012497507435983,-0.337022164536514,-0.0125543698522358,0.180837278918302,0.0449774257873991,-0.0687509923121275,-0.188049668118025,0.180328604078404,-3.17059365488192,-171.873861079066
