"","elpd_diff","se_diff","elpd_loo","se_elpd_loo","p_loo","se_p_loo","looic","se_looic"
"M3",0,0,355.084432545149,14.6934208134325,10.382607628251,1.30211981287388,-710.168865090298,29.386841626865
"M1",-0.725092039210855,0.838831090148091,354.359340505938,14.6618292165588,11.4972556864233,1.44457900438927,-708.718681011877,29.3236584331176
"M6",-8.28682842612881,4.94528367929268,346.797604119021,13.61386524935,8.21140107977058,0.930567738272492,-693.595208238041,27.2277304987
"M4",-10.0343733105405,4.76849295667995,345.050059234609,13.6653505918431,10.0759075322604,1.18700804992645,-690.100118469217,27.3307011836862
